time_log,キャプチャ時間,書き出し処理時間,画像処理時間,モータ制御開始から終了,1ループ
3151,13.7043,0.366377,0.201275,15.9912,31.948
3182,14.6648,0.468406,0.177159,15.9708,30.9774
3214,31.5214,0.402551,0.197101,16.0802,32.0144
3263,16.531,0.39513,0.180406,16.2221,48.8927
3297,11.4667,0.371942,0.182725,17.0602,34.0392
3327,13.3565,0.533333,0.209623,16.0046,29.952
3358,14.3638,0.351072,0.172058,16.3001,30.8837
3389,15.3753,0.366377,0.178087,16.4549,31.9425
3423,14.1774,0.353391,0.172522,16.5055,33.0653
3454,14.2163,0.349217,0.172985,16.5403,31.9151
3486,14.1435,0.376116,0.179014,16.5296,32.0079
3518,14.1171,0.352927,0.179478,16.7193,31.9044
3550,13.9135,0.35942,0.192,16.7889,32.0714
3582,29.8305,0.458203,0.172522,16.7003,31.9531
3630,14.8805,0.431768,0.183188,16.7045,47.8845
3663,13.8481,0.374724,0.172522,16.8121,32.9683
3695,12.9039,0.415536,0.192,16.7703,31.9596
3726,17.6274,0.358493,0.189681,16.9994,31.0771
3762,10.6764,0.386319,0.19571,16.9725,35.9095
3791,13.5833,0.365449,0.172058,17.1103,28.9799
3823,13.6093,0.36684,0.173913,17.0783,31.9249
3855,13.5624,0.351536,0.177623,16.2597,31.9397
3886,14.4195,0.343652,0.173913,16.2903,31.0358
3918,14.3759,0.371478,0.205913,16.1966,31.949
3950,30.3541,0.328348,0.172985,16.3631,31.8627
3998,15.3674,0.469797,0.182725,16.2648,47.9615
4031,14.2168,0.409971,0.173449,16.3756,33.0347
4063,14.2738,0.374261,0.172058,16.4141,31.8636
4095,18.22,0.352464,0.171594,16.5811,31.9518
4131,9.14829,0.416927,0.260638,16.5709,36.0241
4158,14.9505,0.397913,0.187362,16.7244,27.0766
4191,13.8922,0.339014,0.177159,17.7762,32.9957
4224,12.9034,0.35571,0.18458,16.8478,32.876
4255,13.8514,0.364985,0.207304,16.8515,30.9709
4287,29.7113,0.353855,0.178551,16.9484,31.9796
4334,13.8147,0.371014,0.175768,17.0031,47.8386
4367,13.7243,0.341333,0.175768,16.9229,32.0719
4398,14.7205,0.461449,0.172522,16.9632,31.8706
4431,13.5884,0.397449,0.179014,17.0124,33.0597
4463,13.619,0.357565,0.183188,17.2021,31.8845
4495,15.4379,0.369159,0.191072,16.2402,32.0677
4528,12.4934,0.460985,0.186435,17.9682,32.9257
4560,12.4438,0.368232,0.179478,17.3871,31.8891
4591,13.2985,0.351072,0.179478,16.4675,31.0836
4622,14.2182,0.337623,0.193855,16.4902,30.9435
4654,30.1695,0.336232,0.172522,16.4907,31.9425
4702,14.2794,0.347826,0.178551,16.5194,47.8302
4734,14.1612,0.346898,0.17113,16.5996,32
4766,15.1434,0.335304,0.202667,16.6915,31.9587
4799,13.9896,0.463768,0.179014,16.5913,33.0518
4831,13.9103,0.421565,0.173913,16.838,31.9508
4863,15.7839,0.369623,0.171594,16.9099,32.0454
4897,11.8261,0.370551,0.174377,16.8422,33.882
4927,13.8592,0.385391,0.19571,16.7763,29.926
4959,13.773,0.373797,0.191072,17.0235,31.9615
4991,13.5958,0.330667,0.173913,16.0329,32.07
5022,30.7061,0.380753,0.185043,15.9791,30.8104
5070,14.63,0.346435,0.183188,16.1401,47.9717
5102,14.4974,0.344116,0.179478,16.2356,32.0427
5134,14.451,0.320927,0.171594,16.3552,31.9249
5166,14.4311,0.336232,0.178087,16.3353,32.0014
5198,15.3563,0.460058,0.178551,16.2226,31.9763
5231,14.3346,0.415072,0.177159,16.2133,32.9141
5262,16.3316,0.383536,0.172058,16.4563,31.9077
5296,16.2059,0.368695,0.172058,16.4754,34.0489
5330,10.2507,0.393275,0.268985,16.281,33.9385
5358,14.1625,0.396058,0.189681,16.4494,27.9476
5390,30.0744,0.365913,0.172985,16.7346,31.9443
5438,13.8903,0.361739,0.172985,16.6854,48.0617
5470,13.9947,0.345971,0.171594,16.7801,31.8233
5502,13.9223,0.324638,0.172058,16.9567,31.9782
5534,14.809,0.340406,0.171594,16.9025,32.0496
5567,12.7893,0.345507,0.198493,16.8849,32.9155
5598,14.7687,0.460522,0.178087,16.825,30.9871
5631,15.7241,0.39513,0.172522,17.0156,32.9298
5665,13.6009,0.381681,0.193855,17.0416,34.0211
5697,12.5556,0.392348,0.172058,17.1381,31.9717
5728,12.4879,0.389101,0.186435,17.0147,31.0098
5759,29.4956,0.358956,0.172522,16.1818,30.8443
5806,14.5108,0.399304,0.191072,16.1516,46.9008
5838,14.4992,0.356174,0.172522,16.3548,31.949
5870,14.31,0.377507,0.178551,16.3747,32.0927
5902,14.2748,0.339942,0.172522,16.473,31.9258
5934,14.2669,0.403478,0.189681,16.3696,31.9624
5966,15.1912,0.375188,0.226783,16.3854,31.9949
5999,14.1625,0.458666,0.173449,16.5973,32.8858
6031,13.9974,0.40858,0.172522,16.5834,32.0904
6063,14.041,0.384,0.174377,16.6363,31.8636
6095,15.9323,0.350145,0.173913,16.7485,31.987
6129,27.9179,0.479536,0.224464,16.7453,33.9334
6175,15.7333,0.372869,0.206377,16.8515,46.0818
6209,11.7203,0.364522,0.189681,16.9076,33.9371
6238,13.7535,0.362203,0.172058,16.8561,29.8694
6270,14.7951,0.370551,0.17113,16.9354,31.8942
6303,12.7225,0.336695,0.197565,16.9999,32.9873
6334,13.6765,0.357101,0.177623,17.0481,30.9718
6366,14.6041,0.347826,0.180869,17.1177,31.9828
6399,12.569,0.460058,0.17113,17.1404,32.9271
6430,16.4308,0.410898,0.178551,16.1247,31.0627
6464,14.458,0.392811,0.186898,16.2467,33.8546
6496,31.3558,0.375652,0.17113,16.3474,31.993
6545,11.3145,0.459594,0.223072,16.314,48.9609
6574,14.1732,0.368232,0.17484,16.5115,29.0509
6606,14.2117,0.358493,0.177623,16.448,31.916
6638,14.1709,0.336232,0.178551,16.5236,31.9309
6670,14.2066,0.340869,0.177159,16.5004,31.917
6702,15.104,0.334377,0.17113,16.7165,31.9471
6735,13.9826,0.35571,0.185971,16.5663,33.0411
6767,14.1273,0.359884,0.179942,16.6845,31.8177
6799,13.8908,0.461913,0.177159,16.761,32.0997
6831,30.7413,0.398377,0.172985,16.8747,31.9856
6880,12.7508,0.396522,0.17484,16.9215,48.9066
6911,13.7382,0.384927,0.174377,16.9744,30.9709
6943,15.6573,0.346435,0.17113,16.0306,32.0144
6976,12.6094,0.359884,0.180406,16.979,32.9206
7006,13.6348,0.368695,0.171594,16.025,30.9009
7037,16.6483,0.342261,0.197565,16.186,30.9111
7071,13.5188,0.365449,0.176232,16.2254,34.0753
7102,14.4083,0.53055,0.192464,17.0987,31.0084
7135,13.4131,0.352927,0.185507,16.307,32.9145
7166,14.2956,0.339478,0.172522,16.4336,30.9955
7198,30.2641,0.457739,0.178087,17.306,31.9522
7247,14.2947,0.409043,0.174377,16.3951,48.9002
7279,14.1579,0.369159,0.172058,16.5992,31.9833
7311,15.1374,0.380753,0.172058,16.5857,31.9531
7344,14.0814,0.349681,0.17484,16.6595,32.9604
7376,12.0663,0.39142,0.195246,16.5389,31.9708
7406,15.0247,0.347362,0.178087,16.8403,29.9042
7439,14.8582,0.350609,0.172985,16.864,33.0704
7472,12.902,0.32742,0.178087,16.8983,32.9252
7503,13.7391,0.32742,0.172058,16.9067,30.9996
7535,13.8667,0.332058,0.175768,17.0764,31.8391
7567,29.6403,0.33113,0.181333,17.1033,32.0816
7615,13.6682,0.452174,0.172522,16.9363,47.8887
7647,14.6031,0.401159,0.171594,16.0519,31.968
7679,14.6147,0.374261,0.185507,16.0992,31.9221
7711,17.5462,0.373797,0.179478,17.2406,31.9865
7747,9.47107,0.748058,0.235594,16.7749,36.0287
7775,13.3152,0.368232,0.170667,16.3557,27.9851
7806,14.3263,0.358956,0.171594,16.3455,30.9009
7838,15.3354,0.365449,0.176696,16.4253,31.9123
7871,14.2743,0.347826,0.177623,16.4202,32.972
7902,14.2604,0.347826,0.179014,16.538,31.9513
7934,30.0883,0.342724,0.172985,16.6683,32.0088
7982,14.106,0.337623,0.173913,16.6553,47.9207
8014,15.0581,0.456348,0.177623,16.467,31.9596
8047,14.0577,0.402551,0.174377,16.7184,32.8858
8079,15.897,0.372869,0.172058,16.7314,32.0719
8113,12.0037,0.367304,0.179014,17.0815,33.8875
8144,12.5115,0.402551,0.22029,16.7443,30.3592
8174,13.766,0.346898,0.177623,16.9999,30.668
8206,14.6398,0.364058,0.175768,16.8858,32.0107
8239,13.8087,0.337623,0.176232,17.0175,32.7643
8271,13.6102,0.34829,0.188754,17.1807,32.0802
8303,29.517,0.343652,0.178087,16.2662,31.9991
8350,14.4357,0.345507,0.178551,16.3103,47.0177
8382,15.386,0.351072,0.174377,16.179,31.9508
8415,14.438,0.462377,0.185971,17.0838,32.8658
8448,15.3614,0.41229,0.174377,16.2212,32.9322
8481,14.3763,0.360811,0.171594,16.3933,32.9229
8513,14.259,0.364522,0.172522,16.4253,32.0417
8545,11.251,0.453101,0.23142,16.262,31.9119
8574,17.2257,0.368695,0.195246,16.4471,28.9665
8609,12.1234,0.366377,0.172058,16.5268,34.9727
8639,14.0568,0.381217,0.174377,16.5862,29.9543
8671,30.0016,0.36313,0.172985,16.6896,31.9851
8719,13.9112,0.347362,0.171594,16.7128,47.9439
8751,13.927,0.351072,0.172985,16.8784,31.9063
8783,13.805,0.343652,0.172985,16.915,32.0376
8814,13.7809,0.453565,0.17113,16.8566,31.9304
8846,14.7154,0.423884,0.173449,16.9419,31.9856
8879,15.6614,0.377507,0.178551,16.889,33.0022
8913,11.7125,0.355246,0.172522,17.0657,33.8629
8943,13.5787,0.433623,0.211014,16.9776,30.0684
8975,13.4377,0.354319,0.182725,16.3237,31.9819
9006,13.3523,0.332985,0.173449,16.2773,31.0006
9037,31.3646,0.328811,0.174377,16.3659,30.8605
9086,14.4162,0.358956,0.173449,16.2541,48.9428
9118,14.3717,0.355246,0.18829,16.3464,31.9142
9150,14.2585,0.330203,0.171594,16.538,31.9875
9182,14.2377,0.335304,0.178087,16.5245,32.0065
9214,14.2122,0.486493,0.205913,17.3811,31.9578
9247,14.0758,0.390493,0.178551,16.384,33.0101
9279,14.1598,0.367768,0.189217,16.5607,31.7867
9311,18.0999,0.365913,0.202667,16.6326,31.9889
9347,10.1514,0.35942,0.172522,16.6766,36.013
9375,29.785,0.547246,0.294029,16.4443,28.0844
9423,13.895,0.389565,0.198029,16.7921,47.8191
9455,13.8017,0.354782,0.172058,16.8761,31.9736
9487,13.8481,0.330203,0.172522,16.8635,31.9239
9519,13.8592,0.318609,0.177623,15.9624,31.9267
9550,14.701,0.351536,0.174377,17.0166,31.0247
9583,13.6422,0.333449,0.171594,16.1507,32.9878
9614,14.5424,0.46284,0.171594,16.0283,31.0112
9646,15.5056,0.400232,0.17484,16.0863,31.9369
9678,14.5526,0.377971,0.17113,16.2857,32.8654
9711,18.3875,0.397913,0.172985,16.3075,32.1122
9746,26.3198,0.377507,0.198029,17.1896,35.9318
9791,15.2663,0.345971,0.182725,16.3645,44.9989
9824,14.1839,0.372869,0.18829,16.3135,32.953
9856,12.2885,0.361275,0.183188,16.4461,31.8154
9886,14.2381,0.343188,0.179014,16.4531,29.9761
9918,14.1296,0.338551,0.173449,16.6558,31.9749
9950,14.0438,0.323246,0.173449,16.6539,31.9745
9982,14.1092,0.333913,0.175304,16.6335,31.8706
10014,15.0483,0.473507,0.177623,16.6298,31.9916
10047,13.8852,0.396985,0.172985,16.8236,33.0458
10079,15.7881,0.381681,0.176232,16.9071,32.045
10113,27.7217,0.382145,0.199884,16.8696,33.9311
10159,13.7456,0.403478,0.176696,16.8677,45.8801
10191,13.7433,0.379826,0.204058,16.9503,31.9606
10223,13.5777,0.345043,0.171594,16.1489,32.0283
10254,14.5438,0.332985,0.17113,16.1081,30.9407
10286,14.5479,0.355246,0.173913,16.2412,31.8905
10318,14.4547,0.324174,0.171594,16.3154,32.0454
10350,14.4515,0.327884,0.172058,16.3362,31.9402
10382,14.3685,0.330203,0.172058,16.4206,31.9777
10414,15.3289,0.458203,0.178551,16.2268,31.9838
10447,14.3105,0.404869,0.172985,16.4707,32.8969
10479,30.1027,0.372406,0.191536,16.6943,32.0825
10527,15.994,0.381217,0.178551,16.4086,48.0389
10560,12.2068,0.465159,0.259246,16.3149,33.7122
10591,16.0747,0.348753,0.172058,16.5825,30.0591
10624,11.9954,0.400232,0.184116,16.6683,33.9501
10654,13.9274,0.357565,0.178087,16.7193,29.978
10686,13.863,0.349681,0.173913,16.8751,31.955
10718,13.8323,0.335304,0.177623,16.8858,31.9842
10750,13.8212,0.332058,0.172522,16.9377,31.916
10782,13.7401,0.331594,0.172985,16.985,31.9944
10814,14.701,0.454029,0.173449,16.9544,31.9416
10847,31.6526,0.403942,0.178551,16.9285,32.9822
10897,11.6109,0.383536,0.174377,17.0147,49.9311
10927,13.6153,0.492985,0.201739,16.9665,29.9288
10959,13.4715,0.405797,0.179014,16.2551,31.9953
10990,14.4761,0.412753,0.189681,17.1729,31.0618
11023,13.2424,0.353855,0.171594,16.3905,33.0068
11054,14.3156,0.334377,0.178087,16.5208,30.8772
11086,14.1268,0.329739,0.174377,16.5292,32.0635
11118,15.238,0.321855,0.172522,16.5857,31.8251
11151,13.1845,0.332058,0.173449,16.5593,32.9758
11182,15.1267,0.350145,0.179942,16.5087,30.976
11215,30.0234,0.452637,0.17113,16.538,32.9048
11263,14.0554,0.402087,0.173913,16.6956,47.9142
11295,13.9093,0.379362,0.192,16.8473,32.0376
11327,17.8254,0.352464,0.191072,16.8849,31.987
11363,9.83095,0.539826,0.181333,16.5607,35.9471
11391,13.7665,0.372869,0.18458,16.9878,28.012
11423,13.6478,0.361739,0.172985,15.942,32.0028
11453,14.7594,0.350609,0.177159,16.0014,30.809
11486,14.6764,0.351536,0.178087,16.1345,32.0171
11518,15.5353,0.325101,0.200812,16.1665,32.0232
11550,14.5693,0.327884,0.177623,17.1538,32.9206
11583,28.4382,0.343652,0.172985,16.3061,32.9637
11629,15.4226,0.454956,0.176696,16.205,45.9636
11662,14.3708,0.419246,0.203594,16.205,32.9229
11694,15.3869,0.396985,0.174377,16.3993,31.9021
11727,15.2825,0.363594,0.172058,16.4837,33.0653
11760,12.1901,0.507362,0.183652,16.2578,32.9892
11790,14.2024,0.377507,0.185043,16.5366,29.881
11822,14.1829,0.377971,0.178551,16.5115,31.9916
11854,14.1347,0.356174,0.181797,16.653,31.9327
11886,15.0149,0.360348,0.214725,16.8162,32.0148
11919,28.7726,0.328811,0.172985,16.9475,33.0639
11966,14.8025,0.331594,0.178551,16.9257,46.925
11999,13.8078,0.337623,0.171594,16.8348,32.915
12031,13.7948,0.460522,0.19571,16.877,31.9063
12063,14.7399,0.397449,0.177623,16.8784,32.0241
12096,13.7377,0.364985,0.178087,17.0541,32.8997
12128,14.5887,0.359884,0.177159,17.069,32.0584
12161,11.5998,0.39513,0.180869,16.1127,32.8839
12190,16.5482,0.380753,0.184116,16.9971,29.0254
12225,11.4634,0.346898,0.172058,16.2138,34.9245
12254,14.4515,0.34458,0.177623,16.3158,28.9428
12286,31.2798,0.335304,0.172522,16.4086,32.0236
12335,13.3343,0.339942,0.180406,16.4921,48.896
12366,14.1463,0.353391,0.173913,16.4828,31.0595
12398,15.225,0.334377,0.188754,16.5018,31.8683
12430,14.1537,0.455884,0.180406,17.4854,32.9878
12463,14.0902,0.403478,0.181333,16.4494,32.9897
12495,16.0941,0.377507,0.171594,16.6757,31.8571
12529,13.9752,0.35942,0.171594,16.7188,34.0392
12561,10.9579,0.402551,0.181333,16.5825,31.9847
12590,13.8783,0.368232,0.187362,16.9159,28.9373
12622,15.6795,0.377971,0.198029,16.985,32.083
12656,28.7448,0.345971,0.178087,16.9433,33.8982
12703,12.672,0.337159,0.172522,17.0221,46.9366
12734,14.7107,0.326956,0.172058,17.0681,30.8749
12767,12.6094,0.332985,0.172985,16.1243,33.0133
12797,15.5464,0.324638,0.172985,16.2235,29.9719
12830,14.5345,0.461449,0.179942,17.0388,33.0161
12863,13.4377,0.402551,0.180869,16.2054,32.9442
12894,16.3423,0.392811,0.172522,16.4016,30.9778
12928,16.2129,0.38029,0.178551,16.3065,34.0471
12962,10.3198,0.420637,0.180406,16.3613,33.8101
12990,14.1514,0.360811,0.179478,16.512,28.0849
13022,30.1296,0.395594,0.187826,16.4109,31.917
13070,15.1652,0.34458,0.178551,16.5588,47.8748
13103,14.0818,0.335304,0.178551,16.6381,33.0027
13135,14.016,0.347362,0.173913,16.6159,31.9856
13167,14.0392,0.335304,0.178551,16.7355,31.8776
13199,13.8963,0.333449,0.197101,16.8172,31.9967
13231,14.8512,0.459594,0.172985,16.7457,31.9592
13264,14.8452,0.405333,0.178551,16.6854,32.9493
13296,12.857,0.369159,0.172522,16.9581,32.877
13328,14.7548,0.367768,0.172522,16.9804,31.0785
13361,13.6357,0.357101,0.187826,16.0185,33.0064
13391,28.5403,0.360811,0.172985,17.0778,30.9709
13438,14.5322,0.340406,0.172058,16.2194,46.9046
13470,13.5188,0.369159,0.173449,16.2463,31.9643
13501,15.386,0.351072,0.179478,16.2583,31.0456
13534,14.3606,0.327884,0.171594,16.3594,32.8742
13566,14.4037,0.346898,0.204985,16.3436,31.9346
13598,14.2878,0.348753,0.172522,16.4735,31.9967
13630,14.253,0.467014,0.179942,16.2449,31.9953
13662,15.2607,0.409971,0.178087,16.4424,31.8831
13695,14.1356,0.368232,0.172985,16.5231,33.0258
13727,16.0696,0.377507,0.172058,16.601,31.968
13761,27.0108,0.414145,0.225855,16.4902,33.9752
13806,14.9472,0.404406,0.182261,16.8478,44.9006
13839,13.856,0.370551,0.172522,16.6771,33.0759
13871,13.9116,0.354782,0.179014,16.8079,31.8228
13903,13.8541,0.343188,0.174377,16.922,31.9425
13935,13.8129,0.385855,0.209159,16.787,32.0102
13967,13.8384,0.342724,0.172522,16.9484,31.8901
13999,13.6914,0.356174,0.17484,17.0583,32.0376
14031,13.6561,0.466551,0.179014,16.9081,31.9777
14063,14.6602,0.387246,0.173913,16.1183,31.8743
14095,32.5305,0.368695,0.17113,16.1994,32.0278
14145,11.6021,0.346898,0.180406,17.0328,49.9464
14175,13.389,0.403478,0.220754,16.2467,29.9896
14206,15.3104,0.376116,0.177623,16.4169,31.0015
14239,14.2581,0.358029,0.181333,16.4109,32.9892
14270,14.2748,0.335768,0.177623,16.3617,31.9072
14302,14.3216,0.347362,0.201739,16.3919,31.865
14334,16.2412,0.346435,0.178087,16.544,31.9856
14368,12.1567,0.347362,0.173913,16.614,33.9956
14398,14.086,0.330667,0.172522,16.7295,29.9868
14430,13.9469,0.546782,0.180406,16.4795,32.0533
14462,30.9491,0.401623,0.178087,16.7193,31.8456
14511,15.9304,0.382609,0.171594,16.8663,48.9257
14545,10.9296,0.399768,0.269449,16.6196,34.0248
14574,14.8146,0.416927,0.207304,16.7225,28.973
14607,13.8537,0.374724,0.198956,16.9326,32.8719
14639,13.6603,0.375188,0.178551,17.0527,32.0621
14671,13.6519,0.333449,0.178087,16.9957,31.9471
14703,13.6468,0.326956,0.172985,16.2027,31.8771
14734,14.5628,0.383072,0.209159,17.1098,31.0321
14767,13.5174,0.373797,0.179478,17.2257,32.9669
14799,13.357,0.345043,0.175304,16.3079,32.038
14830,31.405,0.454956,0.178551,16.2569,30.8619
14879,14.3267,0.416,0.179478,16.2773,48.9952
14911,14.3063,0.38029,0.17113,16.3682,31.8896
14943,13.3881,0.399768,0.179942,16.3794,31.9378
14974,15.0479,0.356174,0.177159,16.4902,31.1323
15007,14.1278,0.391884,0.186898,16.602,32.8677
15039,13.9515,0.346435,0.172522,16.7504,32.0807
15071,13.952,0.34829,0.178087,16.7068,31.8836
15103,13.9362,0.326493,0.192927,16.7513,31.9239
15134,13.9274,0.332985,0.176696,16.8209,31.9193
15166,13.8959,0.350145,0.180406,16.8951,31.9856
15198,29.7349,0.355246,0.179014,16.8538,32.0668
15246,14.7682,0.458203,0.172985,16.9887,47.8353
15279,13.5592,0.400695,0.172058,16.9818,33.1204
15311,13.69,0.386319,0.178087,17.0871,31.8395
15343,15.5209,0.374261,0.197101,16.0459,32.0218
15376,12.5885,0.374261,0.18458,16.2351,32.8617
15406,14.3355,0.377971,0.187826,16.2648,30.1584
15438,14.3754,0.365913,0.174377,16.2866,31.8961
15470,14.3253,0.331594,0.19571,16.3594,31.9587
15502,14.323,0.336695,0.176696,16.4248,31.936
15534,14.2567,0.328811,0.176232,16.5009,31.9536
15566,30.1565,0.325101,0.177159,16.5922,31.9963
15614,15.0868,0.335768,0.172985,16.5932,47.9587
15647,13.0356,0.453565,0.172522,16.4976,32.9632
15678,15.0238,0.400695,0.173449,16.6572,30.8911
15711,15.9935,0.38771,0.190145,16.6465,32.9846
15745,11.9481,0.375652,0.177623,16.7007,33.9613
15775,13.9195,0.358956,0.197101,16.8621,29.9232
15807,13.7187,0.411826,0.190145,16.9067,32.1011
15839,13.7911,0.342261,0.175304,16.9048,31.9244
15871,13.7549,0.345507,0.178087,16.057,31.9262
15902,14.6463,0.356174,0.211014,16.9461,31.0465
15935,29.5759,0.34829,0.178551,16.0881,32.9053
15982,14.5442,0.349681,0.198029,16.1118,46.9454
16014,14.5544,0.335304,0.178551,16.2402,31.9049
16046,15.4648,0.457739,0.180406,16.1312,32.013
16078,14.4158,0.397913,0.17113,16.2857,32.9257
16110,14.3142,0.377507,0.171594,16.4698,32.0046
16143,14.1834,0.338087,0.200812,16.4304,32.0547
16174,14.2289,0.371014,0.199884,16.4281,31.8836
16206,14.1157,0.482782,0.218898,16.4364,32.0158
16238,14.0628,0.347362,0.172522,16.5811,31.9819
16270,14.0995,0.350609,0.193855,16.5918,31.8516
16302,30.0624,0.350145,0.179014,16.7467,31.9346
16350,14.9087,0.344116,0.200348,16.7406,48.045
16383,13.9112,0.325101,0.178087,16.8422,32.9196
16415,13.863,0.357565,0.179942,16.8334,32.0264
16447,13.6761,0.466551,0.172522,16.8932,32.0102
16479,13.7721,0.402551,0.176696,16.8589,31.898
16511,13.7159,0.362666,0.172058,16.9113,31.9518
16543,15.6749,0.365913,0.178551,17.0184,31.9378
16577,11.6684,0.403014,0.208232,16.9224,33.9358
16607,15.6568,0.379362,0.19942,16.9799,29.9334
16641,27.5455,0.377971,0.173449,16.2347,33.9645
16686,16.4257,0.360811,0.177623,16.1809,45.0258
16720,12.4897,0.343652,0.172522,16.288,33.8282
16750,14.361,0.330667,0.175304,16.3863,30.0433
16782,14.2706,0.340869,0.194319,16.4498,32.0051
