time_log,キャプチャ時間,書き出し処理時間,画像処理時間,モータ制御開始から終了,1ループ
16592,17.2257,0.352464,0.173913,16.6071,31.9633
16627,27.2505,0.371478,0.224,16.7402,34.8438
16672,14.0559,0.346435,0.176232,16.7814,45.1028
16704,14.1741,0.345507,0.181797,16.7471,31.8191
16736,14.1486,0.345507,0.176696,16.8677,31.9253
16768,14.0401,0.326956,0.181797,16.9679,32.0371
16800,13.9404,0.311188,0.172522,16.9224,31.9782
16832,14.0856,0.341333,0.182725,17.0314,31.8089
16864,14.8396,0.45171,0.176232,17.1154,32.1159
16897,13.7206,0.403014,0.194783,17.1552,33.0384
16929,13.6992,0.372869,0.180406,17.1858,31.9661
16961,29.6241,0.375652,0.182725,16.333,31.9351
17008,14.5442,0.368695,0.209623,16.262,47.0089
17040,14.6212,0.359884,0.258782,16.1781,31.84
17072,14.5716,0.339942,0.172058,16.3738,31.91
17104,14.5929,0.326493,0.176696,16.5064,31.9147
17136,14.4274,0.326029,0.173913,16.4656,32.0872
17167,14.5169,0.332058,0.204058,16.5421,31.827
17200,14.3694,0.325101,0.179478,16.6386,32.0501
17232,14.3054,0.313507,0.178551,16.7587,31.9856
17264,15.2028,0.450319,0.179014,16.5969,32.0209
17296,14.2191,0.394666,0.175768,16.6664,32.8927
17328,32.0992,0.385391,0.185971,16.8083,31.955
17378,14.0665,0.342261,0.180869,16.89,49.9469
17410,12.0464,0.409507,0.180406,16.9391,31.9564
17440,13.9237,0.345043,0.201739,16.9669,30.0665
17472,13.8699,0.335304,0.174377,16.9739,31.9518
17504,13.9668,0.342261,0.18458,17.0486,31.8191
17536,13.8551,0.342724,0.178087,16.1711,31.9991
17567,14.8197,0.339942,0.182261,16.1326,31.0149
17599,15.7547,0.334377,0.183652,17.1807,31.9462
17633,12.6975,0.339014,0.179014,16.2806,33.958
17663,15.61,0.448464,0.175304,16.2736,29.9696
17696,30.5275,0.401159,0.177623,16.3423,32.9841
17744,14.4941,0.35942,0.175768,16.4498,47.9476
17776,14.3912,0.405797,0.192,16.4531,31.981
17808,14.4668,0.379362,0.192,16.608,31.885
17840,14.259,0.380753,0.237913,16.5352,32.1465
17872,14.2599,0.321391,0.17113,16.8427,31.8729
17904,14.0948,0.346435,0.175768,16.6998,32.0542
17936,14.2674,0.330667,0.181333,16.7276,31.7792
17968,14.1945,0.34458,0.177623,16.9966,31.9671
18000,14.9454,0.358493,0.180869,16.8427,32.1846
18033,13.0374,0.32,0.182261,18.4556,32.8148
18065,29.4358,0.459594,0.179014,16.8872,32.4791
18113,13.8745,0.390956,0.175304,16.9934,47.4717
18145,14.8508,0.392811,0.189217,16.0658,31.9003
18177,15.7769,0.349217,0.177623,17.0569,32.0158
18210,11.872,0.359884,0.217507,17.0783,33.8588
18240,13.7122,0.373333,0.264348,17.1135,30.0452
18272,13.6158,0.350145,0.180406,16.2713,32.0153
18303,14.5934,0.353855,0.178087,17.4122,30.8967
18336,14.4969,0.32742,0.187826,16.4169,33.0351
18368,13.5096,0.38029,0.189217,16.3627,31.9165
18399,15.4231,0.32742,0.177159,16.454,30.9542
18432,30.4556,0.347826,0.18458,16.5519,32.8737
18480,16.2857,0.451246,0.181797,16.3845,48.0445
18514,12.4281,0.399304,0.181333,16.5625,33.8017
18544,15.2464,0.376116,0.175768,16.6762,30.0967
18577,15.1508,0.356638,0.178087,16.8139,32.9924
18610,12.0872,0.432232,0.179942,17.5541,33.0096
18641,13.1872,0.360811,0.234203,16.7986,30.8216
18672,13.9988,0.348753,0.181333,16.8603,31.0938
18704,13.9951,0.358956,0.176232,16.9758,31.8998
18736,14.8795,0.336232,0.192927,17.0333,32.0213
18769,13.8852,0.362203,0.185507,17.0912,32.9359
18801,31.6698,0.351536,0.178551,17.1724,32.0427
18851,11.7848,0.334377,0.177623,16.1567,49.8425
18880,14.7024,0.447536,0.173913,16.9989,28.9674
18913,13.8143,0.395594,0.184116,17.1089,32.8278
18945,15.6563,0.368232,0.176696,16.2778,32.0343
18978,14.6221,0.352,0.174377,16.2829,32.9771
19009,12.6363,0.505507,0.18829,16.1554,31.9397
19039,18.5442,0.332985,0.182261,16.3534,29.9738
19075,10.5053,0.371014,0.181333,16.4531,35.9564
19103,14.3903,0.333449,0.178087,16.6029,27.9884
19135,14.3434,0.325101,0.182725,16.5969,32.0042
19167,31.2552,0.34458,0.180406,16.6743,31.9402
19216,14.234,0.357565,0.178551,16.7777,48.9252
19248,14.1106,0.352,0.176696,16.8292,32.0218
19280,14.0735,0.451246,0.175304,16.7606,31.9545
19312,14.0559,0.388638,0.177159,16.8825,31.9555
19344,13.9641,0.348753,0.181797,16.9298,31.9963
19376,15.9736,0.369159,0.182725,16.909,31.9147
19410,15.9439,0.364522,0.181797,16.9289,33.9399
19444,11.9453,0.336695,0.177623,17.1288,33.914
19474,11.7792,0.35571,0.184116,17.0305,30.0902
19504,30.7385,0.346435,0.187362,17.1014,29.8833
19553,13.7586,0.332522,0.177159,17.3273,48.9131
19585,13.6121,0.336695,0.183188,16.3427,32.0644
19616,14.586,0.340406,0.182261,16.3909,30.9407
19648,14.4881,0.328348,0.181333,16.4921,32.0176
19680,14.4134,0.469333,0.180869,16.3854,31.9791
19712,14.3661,0.393275,0.179014,16.4364,31.9313
19744,15.4231,0.385855,0.183652,16.4828,31.8581
19777,14.3768,0.367768,0.186435,17.5453,33.0068
19810,15.2872,0.347362,0.183652,16.6933,32.986
19843,11.2102,0.365913,0.23884,16.55,33.0217
19872,31.1429,0.343188,0.180406,16.813,28.9094
19921,14.0387,0.339478,0.182261,16.8719,48.9873
19952,14.0512,0.350609,0.180869,16.8682,31.8993
19984,14.0141,0.32,0.173913,16.0195,31.9527
20015,14.9185,0.350145,0.178551,17.0537,31.0196
20048,13.863,0.345043,0.180406,16.0023,32.9878
20079,14.8466,0.448,0.181333,16.9702,30.8939
20112,14.88,0.405333,0.178551,15.987,32.9354
20144,14.7984,0.377971,0.18458,16.1943,31.9708
20176,14.6402,0.364985,0.180406,16.3084,32.0682
20208,16.5857,0.352464,0.183188,16.2722,31.9926
20242,28.5375,0.422493,0.201275,16.2982,33.9014
20288,16.4498,0.364985,0.226319,16.3288,46.0155
20322,12.4392,0.334377,0.175304,16.5092,33.9019
20352,14.3601,0.335768,0.179942,16.5227,29.9696
20384,14.4014,0.350609,0.183188,16.5412,31.9068
20416,14.3898,0.318145,0.181333,16.6752,31.9615
20448,14.2075,0.33113,0.190609,16.6307,32.0593
20480,14.2414,0.453101,0.177159,16.5829,31.8516
20512,15.2389,0.396522,0.175304,16.7898,31.9364
20545,14.0225,0.376116,0.179478,16.9006,33.1084
20577,13.9339,0.352464,0.176232,16.9901,31.9889
20609,29.9019,0.352464,0.221681,16.8978,31.9559
20657,12.9011,0.38771,0.203594,16.992,47.9049
20688,14.8466,0.336695,0.175768,17.0968,30.9867
20721,13.7697,0.352927,0.185043,17.0569,32.9461
20753,13.8143,0.325101,0.184116,16.2138,31.8905
20784,14.656,0.335768,0.178551,16.2514,31.0418
20816,14.7052,0.33113,0.180869,16.2847,31.9017
20848,14.6258,0.329275,0.186898,17.312,32.0042
20881,14.5614,0.454493,0.172985,16.2328,32.9507
20912,14.5512,0.395594,0.182725,16.3474,31.9369
20944,14.4946,0.366377,0.180406,16.5305,31.9652
20977,32.2912,0.368232,0.181333,16.5069,32.083
21026,12.409,0.372869,0.176696,16.5491,49.8124
21056,15.29,0.339478,0.175304,16.665,30.0322
21089,13.209,0.364058,0.190145,16.6938,32.9915
21120,14.1125,0.373797,0.178551,16.7147,30.969
21152,14.1607,0.340869,0.184116,16.7661,31.8673
21184,14.1166,0.332058,0.178087,16.9127,31.9647
21216,14.0067,0.329739,0.182261,16.9433,32.0264
21248,13.9409,0.324174,0.178087,16.9948,31.9675
21280,13.9543,0.450782,0.183652,16.9465,31.9239
21312,14.8225,0.396058,0.175768,17.0894,32.0167
21345,31.7296,0.359884,0.176232,16.0635,32.9572
21394,14.8132,0.366377,0.177623,16.1772,48.8246
21426,12.7309,0.354782,0.196638,16.2671,32.0287
21456,14.6495,0.378898,0.198493,16.2796,30.0155
21488,14.5618,0.352464,0.183188,16.3418,32.0171
21520,14.4932,0.331594,0.182725,16.4494,31.9151
21552,14.4691,0.329275,0.176696,16.5945,31.9476
21584,14.3258,0.332522,0.186898,16.4781,32.0468
21616,14.4682,0.349217,0.185507,16.5472,31.7922
21648,14.3555,0.335768,0.182261,16.6326,32.0278
21680,14.3086,0.613101,0.183652,16.4035,31.968
21712,31.161,0.401159,0.181333,16.6465,32.0046
21761,16.1711,0.36313,0.179014,16.8417,48.8672
21795,14.0517,0.362666,0.178087,16.9127,34.0378
21827,12.0195,0.365449,0.19942,16.8807,32.0093
21857,13.9821,0.407652,0.198029,18.7613,29.9691
21890,11.9657,0.335304,0.180869,16.0167,33.8977
21919,14.8944,0.328811,0.183188,16.0807,28.9892
21951,14.8169,0.333449,0.180406,16.1628,31.9773
21983,14.7446,0.317681,0.173449,16.1651,31.948
22015,14.7974,0.326956,0.177159,16.2922,31.8771
22047,30.5952,0.32742,0.202203,16.2759,32.0811
22095,15.6281,0.449391,0.177623,16.262,47.8604
22128,14.5034,0.403942,0.178087,16.3562,33.036
22160,14.5196,0.399304,0.218435,16.2987,31.9249
22192,16.4842,0.345043,0.179478,16.4559,31.9225
22226,12.5254,0.37658,0.213333,16.4461,33.9724
22256,14.3416,0.418782,0.192,16.5134,30.06
22288,14.2534,0.370087,0.195246,16.5881,31.9805
22320,14.2618,0.335304,0.175304,16.8005,31.8799
22352,14.1222,0.33484,0.176232,16.7439,32.0538
22384,14.1765,0.345043,0.183652,16.7253,31.8646
22416,31.1091,0.330667,0.176232,17.0898,31.9351
22465,12.8246,0.338551,0.17484,16.9025,49.183
22496,14.9533,0.447536,0.180869,16.8686,30.7552
22529,13.9501,0.392811,0.176232,17.0597,32.9312
22561,13.805,0.392811,0.190609,16.9767,32.0719
22593,15.8321,0.356174,0.178551,16.2115,31.852
22626,12.7615,0.361275,0.187826,18.2845,33.0667
22658,12.5672,0.465623,0.22771,16.9999,32.0969
22689,13.671,0.329275,0.176696,17.2652,30.7664
22721,13.6816,0.353855,0.179478,16.3177,31.9416
22752,15.5487,0.339942,0.177623,16.4035,31.0075
22784,30.4538,0.35942,0.179478,16.5445,32.9632
22833,13.3208,0.337623,0.222145,16.4155,48.0552
22863,15.4412,0.325565,0.181797,16.5537,30.8011
22896,13.3069,0.454493,0.176696,16.4944,32.9943
22927,15.3099,0.403014,0.189217,16.5111,30.9347
22960,14.3174,0.379826,0.181333,16.5751,32.9173
22992,16.2143,0.349681,0.178551,16.7471,31.9967
23026,12.2175,0.364058,0.18458,19.661,33.9965
23059,14.1333,0.345507,0.200812,16.8515,32.9164
23091,10.9853,0.386319,0.20313,16.8468,32.077
23120,13.9511,0.332058,0.175768,16.9122,28.9173
23152,29.9886,0.344116,0.180869,16.985,31.9031
23200,13.8736,0.332058,0.18458,17.0973,47.9884
23232,13.7646,0.337623,0.176696,16.0946,32.0218
23263,14.9217,0.343188,0.179942,17.0759,30.8689
23296,14.7269,0.48,0.193391,16.9952,33.037
23329,13.7447,0.396058,0.178087,16.2166,32.8927
23360,14.5813,0.377971,0.183188,16.3362,31.0511
23392,16.4944,0.352,0.178551,16.4002,32.0088
23426,15.5126,0.359884,0.181797,16.2894,33.9084
23459,11.5752,0.394666,0.187362,16.3269,32.8607
23488,14.4556,0.357101,0.181333,16.4461,29.0184
23520,30.4009,0.338551,0.18458,16.6335,31.9295
23568,16.2156,0.353391,0.179942,16.6006,48.0566
23602,12.3682,0.322782,0.184116,16.5602,33.8667
23632,14.2451,0.317217,0.176696,16.7318,29.9571
23664,16.1567,0.33484,0.180869,16.7643,32.0065
23697,13.1678,0.457739,0.17484,16.7652,33.913
23729,13.9622,0.422956,0.177623,16.8617,31.0854
23760,15.008,0.361275,0.179942,16.8552,31.9007
23793,14.9853,0.362203,0.180406,16.8297,32.9243
23826,14.0322,0.337159,0.183188,16.0223,32.8849
23857,12.8705,0.391884,0.225855,16.9957,31.0692
23888,29.7535,0.349217,0.176232,17.0732,31.0108
23936,13.7994,0.341333,0.181333,16.1897,47.8576
23967,14.6894,0.339014,0.180869,16.3103,31.021
23999,14.5948,0.343188,0.182725,16.4234,32.0051
24031,15.4305,0.331594,0.172985,16.4165,32.0343
24064,14.5693,0.372406,0.187826,16.3831,32.8162
24096,14.4705,0.447072,0.180406,16.4383,31.9963
24128,14.3893,0.395594,0.179942,16.5468,32.0093
24160,14.3119,0.364058,0.181333,16.5635,31.9842
24192,15.3317,0.363594,0.183188,16.5848,31.8924
24225,30.2483,0.350145,0.177159,16.7647,32.954
24273,13.113,0.356638,0.200348,16.6451,48.0631
24304,14.1918,0.356638,0.178551,16.8116,30.8206
24336,15.0284,0.338551,0.172522,16.9479,32.0413
24369,14.0364,0.345507,0.196638,16.8385,32.9442
24401,14.0104,0.349681,0.182261,17.9692,31.9374
24434,11.936,0.31629,0.177623,16.0218,32.9832
24463,15.8966,0.359884,0.181797,16.0343,28.9567
24496,14.8517,0.460058,0.173913,17.9311,32.9739
24530,12.7754,0.401623,0.176696,16.0997,33.9413
24559,15.7797,0.373333,0.191536,16.2231,29.9376
24593,33.5902,0.347826,0.177159,16.3469,33.0537
24644,10.5368,0.38029,0.180869,18.355,50.9681
24673,13.4896,0.374724,0.195246,16.301,29.9761
24704,13.4998,0.341797,0.181797,16.4341,30.9078
24735,14.4515,0.338551,0.184116,16.5537,30.9598
24767,16.313,0.321391,0.17484,16.6516,32.0278
24801,13.3231,0.351536,0.183188,16.7021,33.9279
24832,14.1765,0.340869,0.179478,16.7545,31.0251
24864,14.1774,0.344116,0.179478,16.7675,31.9416
24896,14.1421,0.447536,0.182261,16.6956,31.9416
24928,14.105,0.393275,0.175768,16.8761,31.9309
24960,31.9606,0.371478,0.177159,16.9294,32.0283
25010,12.9447,0.364985,0.178087,16.8946,49.9126
25041,13.0764,0.368232,0.177623,16.7592,30.8795
25072,13.9803,0.382609,0.200812,16.9544,30.9528
25104,14.8559,0.370551,0.198493,16.9971,32.0283
25137,13.8699,0.349217,0.183188,17.0676,32.9141
25169,12.7657,0.341797,0.182261,17.2355,32.0046
25200,14.6356,0.372869,0.176696,16.2824,31.0145
25232,14.6277,0.345971,0.180869,16.2597,31.9545
25264,14.7441,0.330203,0.181797,16.2481,31.9035
25296,14.5632,0.488348,0.198029,16.288,31.9898
25328,30.4028,0.397449,0.185971,16.3826,32.0403
25376,16.4461,0.393275,0.188754,16.4948,47.8618
25410,16.2982,0.360811,0.193391,16.6071,34.0559
25444,10.2572,0.369623,0.243942,16.4573,33.9821
25472,14.2947,0.407652,0.20684,16.6075,27.8613
25504,15.1893,0.421101,0.22029,16.6224,32.0496
25537,14.0818,0.344116,0.182725,16.7596,32.9591
25568,14.1115,0.340869,0.176696,16.9368,31.8752
25600,13.9988,0.340869,0.176696,16.8955,32.0501
25632,14.0109,0.32371,0.181333,16.909,31.9082
25664,14.0081,0.344116,0.175304,15.866,31.9202
25695,30.9639,0.452174,0.172058,17.017,30.905
25744,14.7358,0.403942,0.182261,16.0436,49.1232
25776,14.7909,0.372406,0.182261,17.1024,31.8831
25809,13.7326,0.370551,0.191072,16.1827,32.9609
25840,16.6307,0.350145,0.176696,16.281,30.9992
25874,11.6123,0.428522,0.236522,16.2861,33.9636
25903,14.4408,0.346898,0.177159,16.377,29.0537
25935,15.5307,0.365449,0.176696,16.4359,31.8214
25968,14.4543,0.352927,0.179942,16.4318,32.9938
26000,14.4719,0.324638,0.182261,16.4934,31.9276
26032,14.419,0.339014,0.178087,16.4763,31.9657
26064,30.3749,0.326029,0.176696,16.6233,31.9133
26112,15.2812,0.454956,0.200812,16.5723,48.0069
26145,13.1603,0.39513,0.177623,16.6581,33.0333
26176,15.1392,0.376116,0.178087,16.6901,30.9018
26209,17.2086,0.376116,0.181333,16.6507,32.922
26244,11.1374,0.35571,0.176232,16.8937,34.9217
26273,13.9919,0.384,0.18829,16.7671,29.0866
26305,12.9758,0.369159,0.179478,16.8886,31.9109
26336,14.9945,0.339478,0.182725,16.9303,30.9287
26369,13.9316,0.341797,0.189681,16.9994,32.9711
26401,13.8347,0.343188,0.185507,17.075,31.9893
26432,29.7581,0.360348,0.190609,16.09,31.9364
26479,14.7794,0.322319,0.177623,16.1591,46.9032
26511,14.745,0.451246,0.17484,16.2087,31.9258
26543,15.6169,0.387246,0.181797,16.217,32.0751
26576,16.6149,0.406724,0.185043,16.3478,32.9053
26610,12.4188,0.366377,0.17484,16.5537,34.0939
26640,13.2591,0.396522,0.196638,16.3149,30.0934
26671,15.45,0.386319,0.176232,16.442,30.7427
26704,14.3119,0.364985,0.185507,16.5607,33.024
26736,14.265,0.32371,0.181797,16.6126,31.9434
26768,32.2634,0.334377,0.180406,16.7638,31.8618
26818,12.1721,0.337159,0.181333,16.736,50.048
26848,14.1593,0.349681,0.180406,16.7327,29.9422
26880,14.1236,0.323246,0.182725,16.8366,31.9286
26912,14.0369,0.448927,0.18458,16.7782,31.9638
26944,14.0503,0.389565,0.177159,16.9155,31.9443
26976,14.8531,0.370551,0.183188,16.9331,32.0654
27009,15.9406,0.360348,0.177623,17.0184,32.8283
27043,13.8996,0.341333,0.176232,16.953,33.9789
27075,11.9485,0.453565,0.191072,17.8685,31.8794
27106,12.896,0.378898,0.195246,18.1069,30.9737
27138,28.6692,0.434551,0.179014,16.1336,32.0705
27184,14.7158,0.326956,0.182261,16.3191,45.8884
27216,14.5943,0.322319,0.171594,16.4007,32.0032
27248,14.5544,0.322782,0.176696,16.3923,31.9578
27279,16.5607,0.322782,0.181333,16.4916,31.9244
27313,12.4174,0.450319,0.176696,16.3831,34.035
27343,14.3824,0.399304,0.182261,16.5023,29.9441
27375,17.337,0.368232,0.176232,16.5301,31.9569
27410,12.4039,0.371478,0.180869,16.602,34.8944
27440,16.2249,0.350145,0.182261,16.7216,30.0758
27474,12.1447,0.357565,0.208696,18.8123,33.977
27506,27.994,0.339942,0.177159,16.8153,32.0199
27552,14.0939,0.350609,0.177159,16.8751,45.8064
27584,14.0452,0.332522,0.181333,16.9261,31.993
27616,13.9571,0.330203,0.177623,17.0272,31.9638
27648,13.9367,0.320927,0.180406,17.0435,31.968
27680,13.843,0.332058,0.176696,17.081,31.9671
27712,14.9273,0.478608,0.180406,16.902,31.9174
27745,13.7985,0.402551,0.181797,17.0769,32.9855
27777,14.7515,0.378898,0.182261,17.1061,31.9661
27810,12.7383,0.34458,0.17484,16.2991,32.9006
27840,14.6064,0.40858,0.180869,17.0926,30.0814
27873,29.6524,0.377507,0.191536,16.3538,32.781
27920,14.5104,0.367304,0.179478,16.3631,47.0646
27952,14.5442,0.332058,0.183652,16.4118,31.8975
27984,14.5029,0.317681,0.183188,16.5593,31.9675
28016,14.3796,0.357565,0.219826,16.5036,32.0454
28048,14.304,0.318145,0.178087,18.6365,31.9457
28082,12.2727,0.336695,0.181333,16.6075,33.9478
28111,14.2618,0.448927,0.175768,16.6456,29.9237
28144,15.1638,0.402087,0.182261,16.7165,32.0399
28176,14.2822,0.375652,0.183652,16.6391,32.9521
28209,17.1692,0.377043,0.187826,16.6488,32.0209
28243,27.2204,0.371478,0.173449,16.7745,34.8948
28289,14.029,0.373797,0.188754,16.6845,45.0968
28320,14.1023,0.335768,0.182261,16.8941,31.7769
28352,14.0619,0.336232,0.179478,16.8881,31.9967
28384,13.9585,0.335304,0.175304,16.8515,31.9712
28416,14.0146,0.341797,0.179014,17.0472,31.833
28448,13.8922,0.328811,0.180406,17.0838,32.077
28480,13.7795,0.341333,0.177159,16.0209,31.9944
28511,14.8874,0.455884,0.182725,17.0402,30.8294
28544,14.6936,0.399768,0.177623,16.2361,33.0741
28576,14.6286,0.396522,0.226783,17.2007,32.0116
28609,31.5237,0.35942,0.194783,16.2847,32.9785
28658,14.5201,0.36313,0.179478,16.3891,48.8918
28690,12.5106,0.369623,0.227246,16.2838,31.9889
28720,14.4413,0.352927,0.179014,16.5667,29.9089
28752,16.2931,0.353391,0.193855,16.5157,32.0566
28786,12.4021,0.376116,0.183188,16.6595,33.8472
28816,14.17,0.344116,0.175304,16.6414,30.1384
28848,14.2446,0.360811,0.18458,16.6098,31.853
28880,14.2098,0.320927,0.179478,16.7801,31.9123
28912,15.1606,0.457275,0.172058,17.6728,31.9907
28946,13.0759,0.400695,0.176696,16.8093,33.9668
28977,30.9992,0.378435,0.17484,16.9303,30.9542
29026,14.9343,0.389101,0.182261,16.9716,49.0036
29059,11.8678,0.530087,0.202667,16.7773,32.9716
29088,13.9167,0.406261,0.28429,16.8482,29.9195
29120,13.8054,0.364522,0.201275,16.1354,31.9736
29151,16.6822,0.339942,0.198029,17.1923,31.0103
29186,11.7166,0.357101,0.207304,16.0997,34.9236
29215,14.6889,0.331594,0.182261,16.3279,28.9451
29247,14.5196,0.342724,0.17484,16.4202,32.0422
29279,14.5085,0.320927,0.177159,16.5194,31.9304
29311,33.3426,0.449855,0.183652,16.3214,32.0232
29362,12.5023,0.407188,0.183652,16.4883,50.7933
29392,15.2788,0.372869,0.177159,16.5709,30.0962
29425,17.2962,0.359884,0.175768,16.5607,32.915
29460,12.301,0.354782,0.180869,16.6994,34.9231
29490,12.2319,0.36313,0.204522,16.4995,30.0749
29520,14.1788,0.346898,0.178551,16.8051,29.8509
29552,16.0788,0.359884,0.197565,16.8612,32.0399
29586,12.0176,0.341333,0.182261,16.9002,33.9817
29616,13.9965,0.349217,0.186435,16.9201,29.9409
29648,13.9372,0.333449,0.18458,17.0314,31.9708
29680,30.7914,0.313971,0.177159,17.1075,31.9916
29729,13.8361,0.457275,0.180406,16.9558,48.8895
29761,13.8235,0.399768,0.182261,18.1412,31.9337
29794,13.683,0.369623,0.179014,16.1901,33.0305
29825,16.6613,0.360811,0.183652,16.1285,30.9551
29859,11.7621,0.36313,0.241159,17.1001,33.8564
29889,13.5972,0.401159,0.183188,16.1976,30.0118
29920,14.6217,0.383536,0.187826,16.2824,30.9491
29952,14.4904,0.364985,0.193391,16.3617,32.0065
29983,14.5558,0.324638,0.179942,16.4253,31.9077
30015,15.4963,0.633507,0.178087,16.1387,31.9722
30048,30.3851,0.569971,0.175304,16.3348,32.9563
30096,14.362,0.413217,0.192464,16.4341,47.9851
30128,14.3504,0.479072,0.172522,16.4067,31.9239
30160,14.3397,0.396522,0.176232,16.6929,31.9072
30192,15.1499,0.365449,0.178551,16.678,32.1104
30225,14.2261,0.358493,0.180406,16.7128,32.8593
30257,13.0936,0.378898,0.211014,16.7768,32.0148
30288,14.0809,0.385855,0.210087,16.7323,30.9996
30320,14.9788,0.362666,0.18458,16.8737,31.948
30353,12.9521,0.341333,0.176232,17.0569,32.9159
30384,13.83,0.339942,0.180869,17.0221,31.0729
30416,30.7974,0.342724,0.182725,17.1469,31.8873
30465,12.7351,0.361275,0.175768,17.1817,48.9822
30496,14.7093,0.355246,0.182261,16.2342,30.9458
30528,14.6138,0.480464,0.171594,16.2439,31.9889
30560,14.5298,0.384464,0.182261,16.3418,32.0134
30592,15.4634,0.373797,0.173913,16.416,31.9337
30625,17.453,0.361275,0.178551,16.3951,32.9261
30660,10.5183,0.351072,0.230956,16.358,34.899
30688,14.4236,0.396058,0.230029,16.3135,28.0111
30720,14.4761,0.364058,0.178087,16.3928,31.9221
30752,14.387,0.370087,0.183188,16.4698,31.9211
30784,30.3476,0.322319,0.180406,16.6075,31.9518
30831,15.258,0.359884,0.180406,16.7114,47.9633
30865,14.1602,0.337623,0.181333,16.6924,33.0407
30896,14.2006,0.324174,0.180406,16.8204,31.8752
30928,13.0866,0.480927,0.178551,16.7012,32.0255
30959,15.0015,0.406261,0.179942,16.9057,30.9537
30992,14.9876,0.409043,0.182725,16.8148,33.005
31025,13.9135,0.331594,0.174377,17.0657,32.9331
31057,12.8496,0.396522,0.177159,17.0602,31.9963
31088,13.8713,0.384464,0.191072,18.5804,31.0117
31122,12.8246,0.389101,0.20684,17.2058,33.8027
31153,28.5959,0.360811,0.180406,17.2192,31.1494
31200,14.6917,0.361275,0.181333,16.2407,46.8364
31232,13.5875,0.360348,0.180869,16.3052,31.9708
31263,15.546,0.361275,0.173913,16.4531,30.9273
31296,14.4241,0.340406,0.181797,16.5296,33.0388
31328,14.4,0.477217,0.178087,16.3914,31.968
31360,14.3819,0.400232,0.187362,16.4508,31.9355
31392,15.3892,0.368232,0.179478,16.6252,31.8956
31425,15.213,0.361739,0.17484,16.7712,33.0615
31458,12.1118,0.368232,0.184116,16.7165,33.0305
31488,14.1537,0.355246,0.213797,16.7068,29.9093
31520,31.0432,0.35942,0.191536,16.7508,31.9601
31569,14.176,0.369159,0.181797,16.8079,48.8236
31601,13.9701,0.338087,0.171594,17.0115,32.0431
31633,13.9659,0.325565,0.182725,17.0412,31.9573
31665,15.8618,0.32742,0.180869,17.0194,31.9995
31699,11.9212,0.351072,0.180869,17.0578,33.875
31729,13.7697,0.476753,0.174377,15.9819,30.0197
31759,14.8216,0.389565,0.182261,16.0018,30.8985
31791,15.8636,0.375188,0.182261,16.1841,31.898
31824,14.6342,0.358493,0.175304,16.2949,33.1204
31856,30.5196,0.347362,0.175304,16.3511,31.9555
31904,14.5897,0.413681,0.210551,16.2671,47.8859
31936,13.4298,0.368232,0.180869,16.4378,32.0246
31967,14.4088,0.35571,0.17484,16.5533,30.9018
31999,15.3943,0.360811,0.185971,16.4424,31.9986
32032,14.368,0.335768,0.175768,16.7031,32.8733
32064,14.2377,0.346435,0.181333,16.736,32.0784
32096,14.1816,0.352927,0.178551,16.749,31.9675
32128,14.1064,0.481391,0.172522,16.6201,31.962
32160,15.1796,0.405797,0.180869,16.7244,31.8757
32193,13.0643,0.374261,0.174377,16.8728,32.9892
32224,32.9326,0.382145,0.175304,16.8978,31.002
32275,11.0173,0.419246,0.219362,16.8784,50.9013
32304,13.792,0.400232,0.207768,16.9452,29.0759
32336,14.8684,0.390493,0.225391,16.9563,31.8822
32369,13.7846,0.332985,0.179942,16.0978,32.986
32400,14.7566,0.350609,0.180869,16.2903,30.9129
32432,14.5864,0.385391,0.183188,17.3009,32.0872
32465,13.5578,0.336232,0.179478,16.4948,32.9271
32496,14.4436,0.342724,0.196638,16.2834,31.072
32528,14.4696,0.478608,0.172058,16.3019,31.8544
32560,14.4719,0.399768,0.185507,16.3362,31.9286
32592,33.4289,0.371478,0.177623,16.4893,31.8859
32643,14.3499,0.374724,0.17484,16.6029,50.9982
32675,13.2818,0.352,0.177159,16.6692,31.987
32705,13.2587,0.405333,0.193855,16.5899,30.9871
32736,14.1941,0.336695,0.193391,16.7355,30.9607
32768,14.1241,0.350145,0.180406,16.7508,31.9754
32800,14.1663,0.355246,0.181333,16.7935,31.8748
32832,16.0431,0.333913,0.173449,16.9424,31.9963
32866,12.0278,0.356638,0.183652,16.7963,33.9844
32896,14.0234,0.345507,0.174377,16.9818,29.8745
32928,13.9381,0.481391,0.178087,16.883,32.012
32960,31.8363,0.400232,0.176696,17.0194,31.9624
33010,14.8415,0.378435,0.182725,17.0963,49.9279
33043,13.7183,0.374724,0.176696,18.137,33.0184
33076,10.7075,0.345043,0.176232,17.1645,32.9382
33105,13.7336,0.479536,0.219826,17.0425,28.9447
33137,13.6097,0.354782,0.186898,17.3046,32.0134
33169,15.4713,0.358956,0.187362,16.3543,31.9912
33202,12.5217,0.349217,0.175304,16.4902,32.8802
33232,14.4139,0.339942,0.180869,16.4851,30.0382
33264,14.3898,0.530087,0.279652,16.9113,31.9476
33297,13.3528,0.362203,0.174377,16.5755,32.9196
33328,30.2817,0.481855,0.179942,16.4434,31.0066
33376,15.2881,0.400232,0.193391,17.6042,47.9072
33410,13.1358,0.371014,0.182261,16.7114,34.0062
