time_log,キャプチャ時間,書き出し処理時間,画像処理時間,モータ制御開始から終了,1ループ
16768,28.6676,0.666207,0.597858,16.6517,32.0359
16815,13.606,0.68003,0.56714,16.5599,47.0588
16847,13.6974,0.704605,0.570596,16.5319,31.9077
16879,14.488,0.650464,0.587875,16.7681,32.0037
16912,12.8776,0.671199,0.567908,16.3814,32.9905
16943,14.5337,0.677342,0.710365,16.5484,31.0042
16976,13.5,0.834391,0.568676,16.6252,32.9966
17008,13.4942,0.759898,0.566372,16.7024,32.0298
17040,13.4908,0.713437,0.621665,16.4958,31.9937
17072,12.8419,0.691934,0.571364,16.4647,31.842
17103,13.755,0.698077,0.567524,16.4716,31.0406
17135,29.7746,0.69155,0.690398,16.3561,31.9806
17183,13.8106,0.698077,0.686174,16.3418,47.9826
17215,13.7196,0.708061,0.571364,16.5131,32.0455
17247,13.8037,0.659295,0.574435,16.4789,31.9749
17279,13.7703,0.668511,0.577507,16.4889,31.9929
17311,13.7853,0.624737,0.587107,16.5446,31.9871
17343,13.7634,0.676574,0.580579,16.4586,32.0351
17375,13.8068,0.835926,0.56714,16.2977,31.9499
17407,13.8168,0.745307,0.692318,16.2839,31.9925
17439,13.7615,0.734556,0.56906,16.3253,32.0217
17471,13.9009,0.723804,0.567524,16.2881,31.908
17503,29.9271,0.719964,0.625121,16.2697,31.9553
17551,13.8897,0.716892,0.685022,16.1771,48.0256
17583,13.9527,0.705757,0.569444,16.3008,31.9772
17615,13.9139,0.686558,0.686174,16.2674,31.9833
17647,13.9247,0.731868,0.585187,16.2704,32.0282
17679,13.9228,0.673119,0.582499,16.3418,32.0259
17711,13.9351,0.668511,0.568676,16.3361,31.9925
17743,14.0894,0.685022,0.571748,16.1303,31.9964
17775,13.9781,0.875477,0.5729,16.065,31.9822
17807,13.9262,0.885844,0.573668,16.0243,31.9775
17839,14.1055,0.714972,0.590179,16.1176,31.8735
17871,30.1786,0.87778,0.586339,15.8442,32.004
17919,14.1132,1.50405,0.591715,16.2681,48.0118
17952,13.0081,0.814808,0.622049,15.9632,33.0201
17983,14.0322,0.71574,0.564068,16.1844,30.9696
18015,14.0126,0.736091,0.688478,16.0324,31.9875
18047,14.0299,0.757594,0.603618,16.1076,31.9948
18079,14.0145,0.768346,0.581347,16.1011,32.0125
18111,14.0383,0.742235,0.683486,16.0381,31.9941
18143,14.0537,0.715356,0.68579,16.0339,32.0113
18175,14.3597,0.975312,0.578275,16.5638,31.9868
18208,13.1494,0.791385,0.573284,15.7943,33.0089
18239,30.1701,0.852438,0.575587,15.8657,30.869
18287,14.1558,0.791769,0.585187,15.9053,48.0157
18319,14.3275,0.857813,0.57098,16.755,31.9937
18352,13.2927,0.767578,0.579811,15.7574,33.0231
18383,14.2595,0.714589,0.569444,15.9126,30.9627
18415,14.218,0.724572,0.69155,15.8588,32.0052
18447,14.2257,0.698077,0.570212,15.949,32.0029
18479,14.1704,0.740699,0.568676,16.027,31.9745
18511,14.3617,0.822487,0.571748,16.7362,32.0021
18544,13.1809,0.742235,0.571364,15.9694,33.0089
18575,14.1781,0.95688,0.575587,16.6463,31.0088
18608,29.3335,0.805976,0.583267,15.7405,32.8887
18654,14.4027,0.866645,0.56906,16.6598,46.9605
18687,13.5549,0.731868,0.645472,16.5062,33.0001
18720,13.2662,0.736475,0.575971,15.8765,32.0559
18751,14.3551,0.72726,0.589027,15.8208,30.965
18783,14.3878,0.724188,0.618209,16.6989,32.0156
18816,13.3549,0.712285,0.572516,16.8022,33.012
18848,13.5184,0.708061,0.57098,16.6701,31.9756
18879,13.4113,0.696541,0.572132,16.8245,31.9733
18912,13.3936,0.677726,0.690782,16.7201,32.0252
18944,29.292,0.737243,0.582115,15.8296,32.0182
18990,14.4903,0.885076,0.56714,16.5012,46.9578
19023,13.5027,0.873173,0.568292,16.4843,33.0058
19055,13.4693,0.909267,0.577507,16.5761,31.9795
19088,13.4601,0.841302,0.572132,16.4778,32.0271
19119,13.4451,0.736859,0.572132,16.7435,31.8693
19151,13.3529,0.768346,0.574819,15.772,32.0601
19182,14.4454,0.747611,0.586339,16.6552,30.9803
19215,13.6897,0.77449,0.579811,16.4236,32.9586
19247,13.4977,0.767962,0.632801,16.5561,31.9749
19279,13.4401,0.743003,0.711901,16.5972,32.0302
19311,29.6122,0.740315,0.574819,16.53,31.9875
19359,13.558,0.754907,0.590947,16.4624,47.9857
19391,13.5864,0.902739,0.570596,16.4248,31.8762
19423,13.5918,0.871253,0.569828,16.4344,32.024
19455,13.5634,0.76105,0.619361,16.5569,31.966
19487,13.6889,0.716124,0.595938,16.4482,32.0321
19519,13.5326,0.71958,0.616673,16.5765,31.9948
19551,13.4881,0.695389,0.562148,16.7669,32.0006
19583,13.657,0.779481,0.568676,16.4275,32.0044
19615,13.4996,0.666207,0.60285,16.7516,31.9752
19647,13.5703,0.656991,0.602082,16.6717,32.0014
19679,29.613,0.63664,0.608226,16.697,31.9864
19727,14.3018,0.688094,0.564836,16.7619,48.0602
19760,12.9475,0.703837,0.582499,16.318,32.8139
19791,13.6743,0.858197,0.569828,16.3203,31.0721
19823,13.6594,0.777561,0.5633,16.4908,31.9403
19855,13.6835,0.749147,0.574819,16.4567,31.9868
19887,13.667,0.708061,0.616673,16.5477,32.0136
19919,13.9013,0.697693,0.703453,16.1667,32.0209
19951,13.9124,0.737627,0.562148,16.2474,32.0017
19983,13.9339,0.661215,0.557924,16.3034,32.0037
20015,13.9911,0.708829,0.567524,16.2274,31.9534
20047,29.6537,0.700765,0.684254,16.4482,32.0121
20095,13.6594,0.711133,0.56138,16.5519,47.9957
20127,13.9427,0.794073,0.57098,16.0078,32.004
20159,13.8126,0.651232,0.560612,16.4835,31.8478
20191,13.806,0.84015,0.5633,16.3027,31.9983
20223,13.7922,0.726108,0.560612,16.4471,32.011
20255,13.8563,0.733788,0.685022,16.3011,32.0098
20287,13.7204,0.654687,0.559076,16.4985,32.082
20319,13.7926,0.743771,0.569444,16.416,31.9
20351,13.7619,0.76105,0.5729,16.3595,32.0486
20383,13.7903,0.696925,0.560228,16.4563,31.9522
20415,29.7758,0.711901,0.564068,16.4171,32.0179
20463,13.7369,0.647776,0.559076,16.5569,47.9677
20495,13.7623,0.661983,0.559844,16.2658,32.0367
20527,13.8886,0.672735,0.558308,16.3998,31.8485
20559,13.9116,0.682334,0.573668,16.3134,32.0129
20591,14.0153,0.819031,0.55754,16.1714,31.9768
20623,13.9393,0.711517,0.556772,16.2558,32.0405
20655,13.8552,0.692318,0.603234,16.3584,31.9603
20687,14.1793,0.650848,0.557924,16.1429,32.0025
20719,13.8832,0.675038,0.56138,16.3641,32.0309
20751,13.9358,0.651232,0.560612,16.3699,31.9603
20783,30.0515,0.641632,0.585571,16.2232,32.0048
20831,13.9642,0.714972,0.57098,16.2482,47.9968
20863,13.965,0.748379,0.562916,16.0765,32.0344
20895,14.1635,0.670431,0.560228,16.0339,31.847
20927,13.9961,0.699613,0.567908,16.1852,31.9906
20959,14.0549,0.616673,0.560612,16.2608,32.0017
20991,14.0714,0.872789,0.607842,15.9318,32.0033
21023,14.1631,0.741851,0.560996,15.941,32.0094
21055,14.0241,0.742235,0.56138,16.1859,32.0021
21087,14.0821,0.689246,0.55946,16.1533,31.9937
21119,14.1098,0.708061,0.585571,16.1495,31.9814
21151,29.9851,0.760282,0.569828,16.189,32.0309
21199,14.0426,0.80252,0.624353,15.9751,47.9742
21231,14.2687,0.743003,0.56906,16.9144,32.0014
21264,13.0369,0.744539,0.57098,16.0162,33.0116
21295,14.1324,0.721116,0.568292,15.9433,31.0019
21327,14.1904,0.673887,0.567908,16.0301,31.8673
21359,14.2173,0.704605,0.574435,16.0535,31.9783
21391,14.2899,0.888916,0.628961,16.6709,32.019
21424,13.3168,0.79676,0.618209,16.7876,32.9901
21456,13.2408,0.672735,0.670047,15.8891,32.0421
21487,30.3015,0.711901,0.569444,15.9091,30.9619
21535,14.0875,0.7311,0.567524,16.1088,48.0214
21567,14.2207,0.769498,0.579811,15.9759,31.981
21599,14.1793,0.740699,0.56714,16.0289,31.996
21631,14.2134,0.703069,0.567908,15.9102,31.9975
21662,14.2837,0.795608,0.623585,15.7897,31.867
21694,14.3563,0.724188,0.585955,15.8607,32.001
21726,14.3367,0.690782,0.572132,15.898,32.0025
21758,14.3348,0.68771,0.569444,15.9475,31.9895
21790,14.2971,0.925778,0.568676,16.702,32.0236
21823,13.3057,0.795225,0.613986,15.7386,33.0028
21854,30.3975,0.729564,0.612834,15.7436,30.9815
21902,14.2826,0.704605,0.592867,16.0638,47.9942
21935,14.1393,0.71766,0.585571,15.9149,32.1849
21966,14.2922,0.699613,0.569828,15.9602,31.8247
21998,14.382,0.716508,0.581347,15.815,31.9921
22030,14.4707,0.682718,0.581731,16.7892,31.9883
22063,13.4581,0.799064,0.591331,16.6387,33.03
22096,13.3134,0.739931,0.585955,16.8057,32.0325
22127,13.4919,0.788697,0.594402,16.5934,31.9568
22159,13.3065,0.757978,0.684638,16.7208,31.9987
22191,13.389,0.908499,0.628193,16.4302,31.9779
22223,29.4767,0.784089,0.60477,16.5227,31.8819
22271,13.4221,0.777945,0.626657,16.6252,48.0091
22303,13.5561,0.784473,0.596322,16.366,32.0029
22335,13.4255,0.677342,0.607842,15.8062,31.9841
22366,14.3997,0.709981,0.583267,15.8066,31.003
22398,14.4216,0.728028,0.688478,16.5957,31.9918
22431,13.5484,0.758746,0.577891,16.5669,32.9986
22463,13.4247,0.757594,0.586723,16.603,31.996
22495,13.5918,0.651616,0.579427,15.6622,31.8704
22526,14.6024,0.649312,0.589795,16.6863,31.0061
22559,13.682,0.703453,0.56906,16.4536,33.0393
22591,29.6333,0.863189,0.5729,16.434,31.948
22639,13.5887,0.807128,0.580579,16.4981,48.0118
22671,13.664,0.71574,0.577507,16.5392,31.9952
22703,13.6413,0.68387,0.573668,16.5745,32.0017
22735,13.5714,0.64432,0.587875,16.6924,32.0006
22767,13.596,0.682334,0.576355,16.6997,32.0071
22799,13.5146,0.703069,0.60285,16.636,32.0401
22831,13.6309,0.75529,0.582499,16.4647,31.943
22863,14.4807,0.720348,0.584803,16.6525,31.9434
22896,12.7305,0.685022,0.569828,16.5181,32.9264
22927,13.9278,0.686942,0.583651,16.2167,31.0472
22959,29.7681,0.787545,0.582115,16.333,31.9541
23007,13.8287,0.835926,0.585571,16.2267,48.0053
23039,13.9354,0.875477,0.622433,16.0523,31.9952
23071,13.7346,0.827863,0.572132,16.3776,32.0179
23103,13.8932,0.713437,0.56906,16.2474,32.024
23135,13.9262,0.760666,0.575971,16.2451,31.9391
23167,13.6828,0.827863,0.571748,16.5108,32.0382
23199,13.5971,0.799832,0.581347,16.4206,32.0893
23231,13.846,0.741467,0.577507,16.1752,31.8908
23263,13.9009,0.773722,0.573284,16.2186,31.8827
23295,13.7788,0.800984,0.583651,16.328,32.0129
23327,29.7862,0.817879,0.577123,16.2996,31.9967
23375,13.7611,0.710749,0.57098,16.4302,47.9849
23407,13.7715,0.857429,0.573668,16.2723,31.9998
23439,13.7565,0.844374,0.594402,16.2543,32.0129
23471,13.8087,0.742619,0.567524,16.3756,31.9514
23503,13.8848,0.805208,0.584803,16.0646,32.0167
23535,13.7784,0.845142,0.572132,16.275,32.019
23567,13.8126,0.720732,0.570212,16.272,31.9814
23599,13.9865,0.758746,0.569444,16.1602,31.8666
23631,13.9489,0.727644,0.56714,16.2723,32.0063
23663,13.894,0.707677,0.567524,16.3169,32.0113
23695,30.1294,0.793689,0.583651,16.0481,31.9818
23743,13.9919,0.705373,0.573668,16.055,48.0445
23775,13.9397,0.771418,0.569444,16.1771,31.9618
23807,13.8855,0.985679,0.575203,16.0665,31.9967
23839,13.9374,0.878164,0.573284,16.0581,32.0351
23871,14.1462,0.726876,0.578659,15.9214,31.9491
23903,14.0122,0.75529,0.573668,16.166,32.0037
23935,13.9581,0.816343,0.625121,16.0469,32.0263
23967,14.1409,0.742235,0.56906,16.078,31.9752
23999,14.3586,0.771034,0.578275,16.6594,32.0294
24032,29.2709,0.752987,0.589411,16.9028,32.8734
24080,13.1222,0.847062,0.575203,16.8982,48.018
24112,13.0035,0.778329,0.571748,16.1264,31.9645
24143,14.0583,0.701917,0.571748,16.151,30.9819
24175,13.9838,0.718812,0.561764,16.2773,32.006
24207,13.9496,0.834775,0.562148,16.1226,32.0194
24239,13.9711,0.858581,0.564452,16.1433,31.9591
24271,14.2484,0.708829,0.56906,15.9652,32.0255
24303,13.9873,0.682718,0.55946,16.2819,31.9933
24335,13.9953,0.673887,0.566756,16.2558,32.0129
24367,14.1263,0.809816,0.569828,15.926,31.9668
24399,30.0331,0.732636,0.564068,16.131,31.9357
24447,14.1213,0.779865,0.560612,16.0362,47.9377
24479,14.0752,0.717276,0.55946,16.1591,32.0156
24511,14.0549,0.671967,0.560612,16.2397,32.009
24543,14.0959,0.706141,0.566372,16.1218,31.9979
24575,14.089,0.751451,0.565604,16.1264,31.9802
24607,14.2442,0.973776,0.571364,16.73,32.0033
24640,13.0818,0.743003,0.559844,16.0239,33.0151
24670,14.1547,0.722268,0.567908,16.0976,30.9158
24703,14.1397,0.821335,0.577507,16.0116,32.0401
24735,14.2019,0.727644,0.571748,15.8937,32.0148
24766,30.2358,0.714972,0.56138,16.0158,31.8673
24814,14.2012,0.736475,0.560228,15.9774,48.0349
24846,14.2472,0.762586,0.5633,15.9663,31.9745
24878,14.1889,0.809816,0.562532,15.941,32.0098
24910,14.233,0.736859,0.556388,16.0181,31.9764
24942,14.357,0.738779,0.615905,15.8039,32.011
24974,14.4112,0.679646,0.563684,15.8335,32.0171
25006,14.2319,0.864725,0.61245,15.7931,31.9829
25038,14.3213,0.778329,0.608994,15.7632,32.011
25070,14.2895,0.730332,0.577891,15.8887,31.9852
25102,14.3167,0.700765,0.568676,15.939,31.9987
25134,30.2005,0.670815,0.564452,16.098,32.0248
25182,14.1558,0.757978,0.562532,15.987,48.0391
25214,14.2065,0.719196,0.562532,15.9437,31.9902
25246,14.4027,0.749531,0.620129,16.7558,31.9395
25279,13.2811,0.731868,0.560228,15.9129,33.0258
25310,14.3021,0.697693,0.576739,15.7501,31.0126
25342,14.4027,0.710749,0.561764,15.855,31.8362
25374,14.4185,0.73302,0.568676,15.7736,32.0209
25406,14.3774,0.836694,0.56138,16.6867,32.0037
25439,13.4489,0.883924,0.570596,16.6087,32.9605
25471,13.4543,0.819799,0.567524,16.6252,32.0401
25503,29.355,0.698461,0.567524,15.7478,31.9487
25550,14.5444,0.797144,0.562916,16.5868,46.8798
25583,13.5146,0.676574,0.607842,16.6767,32.9962
25615,13.558,0.698461,0.612066,16.535,32.0363
25647,13.5357,0.630113,0.560996,15.744,31.9891
25678,14.6151,0.717276,0.56138,16.5926,30.9727
25711,13.5822,0.678494,0.55946,16.6498,33.0066
25743,13.6555,0.788697,0.564452,16.5073,31.9971
25775,13.5722,0.618977,0.558308,15.7175,32.0252
25806,14.5164,0.83823,0.56522,16.5695,30.9646
25839,13.5699,0.900819,0.569444,16.4298,33.012
25871,30.5557,0.726876,0.569828,16.5143,31.9944
25920,13.707,0.847062,0.609762,16.3342,48.87
25952,12.7862,0.878164,0.573668,16.2562,32.0182
25983,13.7004,0.69155,0.568676,16.4966,31.0038
26015,13.6283,0.734939,0.566372,16.6087,31.9802
26047,13.6786,0.694622,0.580579,16.515,32.0244
26079,13.6647,0.772954,0.568292,16.4966,31.9768
26111,13.7208,0.627041,0.564836,16.6102,31.9971
26143,14.5095,0.700381,0.573284,16.742,32.0325
26176,12.585,0.670815,0.569444,16.5868,33.0373
26207,13.9758,0.839382,0.56906,16.1076,30.9201
26239,29.6211,0.744923,0.571364,16.4375,32.009
26287,13.7619,0.821719,0.569444,16.3138,47.8663
26319,13.7473,0.830551,0.571364,16.3415,32.0382
26351,13.7354,0.782937,0.572132,16.3983,31.9795
26383,13.8632,0.68771,0.573668,16.4259,31.9822
26415,13.8955,0.683486,0.577123,16.3157,32.0455
26447,13.8748,0.666591,0.576355,16.3545,31.9703
26479,13.8072,0.72918,0.579427,16.3749,31.9971
26511,13.8248,0.794457,0.567524,16.3115,31.9979
26543,13.8214,0.753371,0.575203,16.3507,32.0148
26575,29.7309,0.809048,0.577123,16.3626,32.0079
26623,13.7603,1.06171,0.574051,16.0876,47.9765
26655,13.8014,0.894676,0.579811,16.1744,32.004
26687,13.7573,0.717276,0.574051,16.3184,32.0136
26719,13.8636,0.708829,0.569828,16.2889,31.8723
26751,13.9404,0.699997,0.577123,16.2823,31.9626
26783,13.8556,0.667359,0.576739,16.4014,32.0129
26815,13.9308,0.637408,0.569828,16.348,32.0071
26847,13.8632,0.627809,0.569828,16.4217,32.0087
26879,13.8932,0.709213,0.57098,16.3411,31.9756
26911,13.8836,0.819031,0.56906,16.179,32.0071
26943,30.088,0.722652,0.587875,16.0865,31.981
26991,13.826,0.699613,0.565988,16.3626,48.0349
27023,13.9078,0.956496,0.569444,16.0658,31.9795
27055,13.8959,0.739163,0.579427,16.3541,31.9772
27087,14.0625,0.834007,0.622817,15.8143,32.049
27119,14.1355,0.817495,0.619361,15.8523,31.8593
27151,14.0076,0.661215,0.569444,16.3019,31.9603
27183,14.1159,0.792537,0.618593,15.9467,32.0359
27215,14.0337,0.848982,0.584035,16.012,32.0194
27247,14.0184,0.882004,0.619745,15.9402,31.9726
27279,14.0165,0.701533,0.569444,16.2773,31.9933
27311,30.055,0.72342,0.571364,16.214,32.0639
27359,13.8494,0.691166,0.633569,16.2297,48.0587
27391,13.9903,0.724956,0.568676,16.2339,31.908
27423,14.0003,0.886996,0.618977,16.9282,32.0052
27456,13.0438,0.837078,0.582115,15.8995,32.9433
27487,14.3152,0.783321,0.605922,16.788,30.8882
27520,13.3852,0.786009,0.588259,16.6936,33.0035
27551,13.3767,0.77257,0.623201,16.7485,31.9829
27584,13.288,0.673887,0.603618,15.944,32.0255
27615,14.2203,0.731868,0.584419,16.8752,31.0291
27648,13.1848,0.709597,0.571364,16.0277,32.9636
27679,30.2062,0.685406,0.590563,15.9893,31.0022
27727,14.228,0.76297,0.575971,15.9049,47.9938
27759,14.1747,0.677726,0.609378,16.027,32.0136
27791,14.21,0.720348,0.592483,15.9417,32.0087
27822,14.2311,0.985295,0.599778,16.598,31.9518
27855,13.3464,0.788697,0.582499,16.7231,32.9298
27887,13.376,0.734556,0.629345,16.6659,31.953
27919,13.5518,1.59045,0.597858,16.8164,31.9864
27952,12.368,0.745307,0.591331,16.7293,33.0953
27983,13.3215,0.718044,0.599394,16.7896,30.988
28015,13.3383,0.706909,0.583267,16.8184,31.9564
28047,29.3411,0.783321,0.582115,16.7857,31.9898
28095,13.3142,0.702685,0.581347,16.7926,48.0422
28127,13.3641,0.688094,0.641248,16.7965,31.9418
28159,13.2988,0.705373,0.657375,16.7969,32.0229
28191,13.3825,0.770266,0.59517,16.6847,31.9998
28223,13.3149,0.927698,0.595938,16.6156,32.0029
28255,13.3741,0.753755,0.595938,16.7408,31.9883
28287,13.351,0.725724,0.582115,16.7734,32.0021
28319,13.4754,0.770266,0.590179,16.5642,32.044
28351,13.3142,0.711517,0.582115,16.8587,31.9633
28383,13.3184,0.783321,0.590947,16.6275,32.0025
28415,29.4041,0.704989,0.579811,16.7443,31.8585
28463,13.5276,0.825943,0.592099,16.5131,47.9903
28495,13.4793,0.745307,0.640096,16.5377,32.0048
28527,13.434,0.67811,0.587107,16.5814,31.9918
28559,13.4282,0.715356,0.600162,16.7235,32.0275
28591,13.5607,0.696541,0.604386,16.3875,31.9994
28623,13.6774,1.00334,0.595938,16.2251,31.8351
28655,13.5492,0.832855,0.582499,16.4559,32.0348
28687,13.5749,0.791769,0.581347,16.5588,31.996
28719,13.5971,0.758362,0.586339,16.4682,32.0409
28751,13.6052,0.754523,0.580963,16.5335,31.9549
28783,29.5078,0.787545,0.581347,16.5384,32.0125
28831,13.5284,0.713053,0.574819,16.6056,47.935
28863,13.6325,0.844374,0.580195,16.4355,31.9848
28895,13.7112,0.697309,0.590179,16.5431,32.039
28927,13.523,0.746075,0.630113,16.4294,32.0705
28959,13.447,0.788697,0.556772,16.6544,31.9261
28991,13.4981,0.693086,0.612066,16.6767,31.963
29023,13.6102,0.858965,0.600162,16.2136,32.0509
29055,13.7016,0.789465,0.579043,16.4674,31.8309
29087,13.8291,0.776025,0.599394,16.2005,32.0593
29119,30.6217,0.802904,0.579043,16.4897,31.9768
29168,12.7347,0.759514,0.581347,16.3672,49.0117
29199,13.7212,0.797528,0.589795,16.343,30.9803
29231,14.5245,0.754523,0.580579,16.6632,32.0079
29264,13.5676,0.735323,0.581347,16.5166,33.0427
29296,12.8242,0.888532,0.594402,16.1245,31.9464
29327,13.6978,0.777177,0.584803,16.4236,31.0034
29359,13.6762,0.752219,0.580963,16.4363,32.0167
29391,13.7266,0.726492,0.579427,16.3572,31.9714
29423,13.965,0.874709,0.592099,15.9452,31.9303
29455,13.9212,0.897747,0.582115,16.1057,31.9176
29487,29.8004,0.884692,0.581731,16.1495,32.0513
29535,13.7646,0.716892,0.568676,16.4605,47.9358
29567,13.7914,0.864725,0.589027,16.2013,32.0547
29599,13.8091,0.704989,0.559844,16.4125,31.9626
29631,13.7561,0.690782,0.56906,16.5219,31.9952
29663,13.8713,0.738779,0.582115,16.2785,32.0494
29695,13.793,0.855126,0.593251,16.151,32.0436
29727,13.9362,0.825559,0.599394,15.9417,31.9134
29759,14.1597,0.764122,0.59901,15.9702,31.8562
29791,14.1132,0.72534,0.593251,16.0185,32.0467
29823,14.0207,0.874325,0.593251,15.994,31.9879
29855,29.9348,0.780249,0.580195,16.1337,32.0275
29903,13.8621,0.723036,0.5633,16.3303,47.9396
29935,13.9581,0.901971,0.629729,15.9245,32.0302
29967,13.8536,0.707293,0.562148,16.3607,31.9583
29999,13.8318,0.694622,0.563684,16.4225,32.0002
30031,14.013,0.789465,0.631649,17.0472,32.019
30064,12.9809,0.780249,0.631649,17.0119,33.0427
30096,13.0266,0.783321,0.580963,16.0654,31.9845
30127,13.9078,0.737627,0.559844,16.2025,30.9823
30159,13.99,0.747611,0.579811,16.0623,31.9668
30191,14.0929,0.738779,0.593251,16.0051,31.9207
30223,30.0561,0.861269,0.580963,16.9005,32.0298
30272,13.1805,0.908883,0.607842,16.7654,48.918
30304,13.0527,0.7215,0.589027,16.0769,32.0436
30335,14.0165,0.802904,0.562532,16.0592,30.9546
30367,14.1263,0.758746,0.581731,16.8403,32.0159
30400,13.0703,0.822487,0.618209,16.9086,33.05
30432,13.0868,0.745307,0.592099,15.9663,32.0286
30463,14.1597,0.741851,0.580579,15.9882,30.9155
30495,14.0184,0.718428,0.568676,15.9725,32.0278
30526,14.1497,0.71574,0.64432,15.8953,31.8489
30559,14.1839,0.851286,0.599778,16.755,32.054
30591,29.1753,0.786009,0.620513,15.8991,32.9287
30638,14.2081,0.900051,0.630113,16.6886,47.043
30671,13.1598,0.869717,0.569828,16.8299,32.9751
30703,13.2493,0.880084,0.582499,16.8353,31.976
30736,13.2447,0.867029,0.585187,16.7285,32.0616
30767,13.2696,0.835926,0.599778,16.702,31.9883
30800,13.2086,0.818647,0.579043,16.8591,32.0106
30831,13.2278,0.776409,0.579427,16.8667,31.9802
30863,13.2477,0.735323,0.619361,16.8456,31.9595
30895,13.1771,0.728028,0.633569,16.8414,32.0067
30927,13.3675,0.847446,0.69155,16.5573,31.8977
30959,29.3415,0.69347,0.580579,16.8026,32.0209
31007,13.3341,0.708829,0.569828,15.8857,47.9442
31038,14.2849,0.84783,0.576355,16.7462,31.0322
31071,13.3959,0.807512,0.619745,16.6206,32.9571
31103,13.2765,0.707677,0.566372,15.9202,32.0221
31134,14.2791,0.703453,0.565988,15.936,30.978
31166,14.362,0.736859,0.580195,16.8011,32.0014
31199,13.343,0.801368,0.575203,16.7669,32.9955
31231,13.4006,0.835926,0.592099,16.664,32.0478
31263,13.3629,0.851286,0.584419,16.5646,31.9937
31295,13.3775,0.737627,0.659679,16.6448,31.9568
31327,29.4187,0.817495,0.583267,16.7358,32.0002
31375,13.3119,0.84207,0.582499,16.6275,48.0886
31407,13.3952,0.871637,0.612066,16.4401,31.918
31439,13.5081,0.858197,0.580579,16.5461,31.862
31471,13.4846,0.774874,0.587491,16.6099,32.0371
31503,13.5019,0.738779,0.63472,16.6175,31.9618
31535,13.462,0.712669,0.576739,16.7228,32.0098
31567,13.5442,0.713053,0.577891,16.641,31.9883
31599,13.4946,0.767578,0.576739,16.6222,32.0067
31631,13.5407,0.853974,0.577891,16.5765,31.9852
31663,29.4352,0.861653,0.580195,16.419,32.0678
31711,13.6056,0.704989,0.577123,16.5857,47.8214
31743,13.6448,0.71766,0.577891,16.5373,31.9948
31775,13.5964,0.720348,0.576355,16.6344,31.9925
31807,13.5204,0.684254,0.578659,16.7043,32.0497
31839,13.5376,0.853974,0.576355,16.4712,32.0113
31871,13.6171,0.757978,0.578275,16.5346,31.9372
31903,13.6213,0.859733,0.578275,16.4359,31.996
31935,13.7097,0.76297,0.59517,16.4613,32.0083
31967,13.7457,0.786009,0.611298,16.3173,32.0332
31999,13.5971,0.692702,0.590179,16.5599,31.9902
32031,29.6537,0.685022,0.582499,16.5588,31.9683
32079,13.6002,0.829015,0.580963,16.3107,48.0406
32111,13.7726,0.756058,0.580963,16.3081,31.8789
32143,13.7319,0.84207,0.580579,16.3238,31.9511
32175,13.816,0.774106,0.584035,16.2708,32.0175
32207,13.7553,0.852438,0.608226,16.2746,31.9802
32239,14.5387,0.969552,0.57098,16.4037,31.9925
32272,13.6152,0.928466,0.587491,16.3514,32.9974
32304,12.7205,0.872021,0.576739,16.3119,32.0079
32335,14.6032,0.712669,0.577507,16.596,31.0015
32368,13.4873,0.713053,0.570596,16.654,33.0277
32400,28.7118,0.741851,0.578275,16.4267,31.9645
32447,13.6544,0.75529,0.575971,16.3699,46.9943
32479,13.7815,0.774874,0.569828,16.3791,31.8862
32511,13.7865,0.690398,0.573284,16.3987,32.0509
32543,13.8298,0.673887,0.567908,16.3879,31.976
32575,13.8567,0.738011,0.579427,16.313,31.9534
32607,13.8103,0.687326,0.570596,16.3918,32.0209
32639,13.8629,0.878932,0.570212,16.1836,31.9818
32671,13.8652,0.789465,0.602082,16.2182,32.004
32703,13.8083,0.769114,0.583267,16.3783,32.0121
32735,13.7941,0.744923,0.580963,16.3441,32.049
32767,29.7881,0.757978,0.599394,16.3065,31.9991
32815,13.8087,0.844758,0.584419,17.0737,47.9892
32848,12.9283,0.777561,0.583651,16.1675,32.8515
32879,13.9274,0.895444,0.589795,16.2862,30.9842
32911,13.725,0.71766,0.59709,16.2362,32.2198
32943,13.94,0.76105,0.607074,16.1579,31.7936
32975,13.9412,0.723036,0.607842,16.1733,31.996
33007,13.983,0.767194,0.579811,16.1345,31.9756
33039,13.9592,0.981839,0.575587,15.9736,32.0044
33071,13.9262,0.819415,0.646624,16.0516,32.0194
33103,13.9907,0.845526,0.571748,16.0938,31.9695
33135,29.8691,0.815192,0.582499,16.1883,32.0359
33183,13.955,0.695389,0.56906,16.2301,47.9596
33215,13.9562,0.726876,0.583267,16.1898,31.996
33247,14.0157,0.788697,0.574051,15.9847,32.0067
33279,14.1098,0.798296,0.594402,15.9817,31.8743
33311,14.0917,0.712669,0.573284,16.0274,32.0252
33343,14.086,0.632417,0.577891,16.1571,31.9633
33375,14.1758,0.707293,0.578659,16.2435,31.9967
33407,13.8894,0.76681,0.629345,16.9639,32.2471
33440,13.1537,0.838614,0.567908,16.8932,32.7973
33472,13.0696,0.783705,0.625505,16.9685,31.9898
33504,29.0604,0.694622,0.565604,16.1284,31.9952
33551,14.0138,0.701149,0.682718,16.0757,46.9651
33583,14.0003,0.673887,0.688478,16.1015,31.9921
33615,14.0591,0.618977,0.674271,16.0059,31.9944
