time[ms],x,y,arc,pos
16257,-1308,26568,89,11
16265,-1308,26583,89,11
16273,-1308,26596,89,11
16281,-1308,26610,89,11
16289,-1308,26623,89,11
16297,-1308,26636,89,11
16305,-1308,26649,89,11
16313,-1308,26663,89,11
16321,-1308,26678,89,11
16329,-1308,26692,89,11
16337,-1308,26706,89,11
16345,-1308,26719,89,11
16353,-1308,26733,89,11
16361,-1308,26747,89,11
16369,-1308,26762,89,11
16377,-1308,26775,89,11
16385,-1308,26775,89,11
16386,-1309,26788,89,11
16394,-1311,26801,89,11
16401,-1311,26815,90,11
16409,-1311,26828,90,11
16417,-1311,26841,90,11
16425,-1311,26853,90,11
16433,-1311,26853,90,11
16434,-1314,26865,90,11
16442,-1315,26875,90,11
16450,-1316,26885,90,11
16458,-1318,26896,91,11
16465,-1318,26907,91,11
16473,-1318,26917,91,11
16481,-1318,26928,91,11
16489,-1318,26928,91,11
16490,-1319,26940,91,11
16497,-1319,26951,91,11
16505,-1319,26963,91,11
16513,-1319,26963,91,11
16514,-1320,26976,91,11
16521,-1320,26988,91,11
16529,-1320,27001,91,11
16537,-1320,27014,91,11
16545,-1320,27014,91,11
16546,-1323,27027,91,11
16553,-1323,27040,92,11
16561,-1323,27052,92,11
16569,-1323,27063,92,11
16577,-1323,27076,92,11
16585,-1323,27088,92,11
16593,-1323,27101,92,11
16601,-1323,27114,92,11
16609,-1323,27127,92,11
16617,-1323,27141,92,11
16625,-1323,27152,92,11
16633,-1323,27165,92,11
16641,-1323,27177,92,11
16649,-1323,27191,92,11
16657,-1323,27203,92,11
16665,-1323,27216,92,11
16673,-1323,27228,92,11
16681,-1323,27241,92,11
16689,-1323,27257,92,11
16697,-1322,27269,92,11
16705,-1322,27283,92,11
16713,-1322,27296,92,11
16721,-1322,27311,92,11
16729,-1322,27324,92,11
16737,-1322,27337,92,11
16745,-1322,27352,92,11
16753,-1322,27366,92,11
16761,-1322,27383,92,11
16769,-1322,27397,92,11
16777,-1322,27412,92,11
16785,-1322,27426,92,11
16793,-1322,27444,92,11
16801,-1322,27466,92,11
16809,-1322,27486,92,11
16817,-1322,27499,92,11
16825,-1322,27515,92,11
16833,-1322,27528,92,11
16841,-1322,27543,92,11
16849,-1322,27556,92,11
16857,-1322,27556,92,11
16858,-1323,27570,92,11
16865,-1323,27584,92,11
16873,-1323,27597,92,11
16881,-1323,27609,92,11
16889,-1323,27622,92,11
16897,-1323,27633,92,11
16905,-1323,27645,92,11
16913,-1323,27658,92,11
16921,-1323,27670,92,11
16929,-1323,27681,92,11
16937,-1323,27681,92,11
16938,-1324,27692,92,11
16945,-1324,27703,92,11
16953,-1324,27715,92,11
16961,-1324,27726,92,11
16969,-1324,27738,92,11
16977,-1324,27738,92,11
16978,-1326,27749,92,11
16985,-1326,27762,92,11
16993,-1326,27774,92,11
17001,-1326,27786,92,11
17009,-1326,27798,92,11
17017,-1326,27811,92,11
17025,-1326,27824,92,11
17033,-1326,27837,92,11
17041,-1326,27848,92,11
17049,-1326,27860,92,11
17057,-1326,27872,92,11
17065,-1326,27885,92,11
17073,-1326,27898,92,11
17081,-1326,27912,92,11
17089,-1326,27924,92,11
17097,-1326,27936,92,11
17105,-1326,27947,92,11
17113,-1326,27958,92,11
17121,-1326,27967,92,11
17129,-1326,27979,92,11
17137,-1326,27993,92,11
17145,-1326,28007,92,11
17153,-1326,28020,92,11
17161,-1326,28033,92,11
17169,-1326,28046,92,11
17177,-1326,28058,92,11
17185,-1326,28073,92,11
17193,-1326,28086,92,11
17201,-1326,28098,92,11
17209,-1326,28111,92,11
17217,-1326,28125,92,11
17225,-1326,28125,92,11
17226,-1329,28137,92,11
17233,-1329,28152,92,11
17241,-1329,28152,92,11
17242,-1330,28166,92,11
17250,-1333,28179,92,11
17257,-1333,28192,92,11
17265,-1333,28204,92,11
17273,-1333,28204,92,11
17274,-1334,28218,92,11
17281,-1334,28230,92,11
17289,-1334,28241,92,11
17297,-1334,28254,92,11
17305,-1334,28254,92,11
17306,-1335,28268,92,11
17314,-1336,28281,92,11
17322,-1339,28294,92,11
17329,-1339,28303,92,11
17337,-1339,28303,92,11
17338,-1341,28313,92,11
17345,-1341,28323,92,11
17353,-1341,28333,92,11
17361,-1341,28345,92,11
17369,-1341,28345,92,11
17370,-1343,28356,92,11
17377,-1343,28366,93,11
17385,-1343,28366,93,11
17386,-1344,28377,93,11
17393,-1344,28388,92,11
17401,-1344,28400,92,11
17409,-1344,28400,92,11
17410,-1346,28412,92,11
17417,-1346,28423,93,11
17425,-1346,28436,93,11
17433,-1346,28436,93,11
17434,-1349,28447,93,11
17442,-1355,28459,93,11
17450,-1366,28474,94,11
17458,-1371,28488,96,11
17465,-1371,28503,96,11
17473,-1371,28514,96,11
17481,-1371,28523,96,11
17489,-1371,28534,96,11
17497,-1371,28546,96,11
17505,-1371,28557,96,11
17513,-1371,28570,96,11
17521,-1371,28581,96,11
17529,-1371,28592,96,11
17537,-1371,28592,96,11
17538,-1374,28602,96,11
17545,-1374,28614,96,11
17553,-1374,28614,96,11
17554,-1375,28627,96,11
17562,-1376,28640,96,11
17569,-1376,28652,96,11
17577,-1376,28666,96,11
17585,-1376,28666,96,11
17586,-1379,28678,96,11
17593,-1379,28691,96,11
17601,-1379,28691,96,11
17602,-1380,28702,96,11
17609,-1380,28713,96,11
17617,-1380,28727,96,11
17625,-1380,28742,96,11
17633,-1380,28754,96,11
17641,-1380,28767,96,11
17649,-1380,28779,96,11
17657,-1380,28779,96,11
17658,-1381,28792,96,11
17666,-1384,28806,96,11
17673,-1384,28820,96,11
17681,-1384,28836,96,11
17689,-1384,28850,96,11
17697,-1384,28863,96,11
17705,-1384,28878,96,11
17713,-1384,28892,96,11
17721,-1384,28906,96,11
17729,-1384,28921,96,11
17737,-1388,28930,96,11
17745,-1388,28930,96,11
17746,-1390,28943,97,12
17754,-1393,28956,97,12
17762,-1394,28968,97,12
17770,-1395,28980,96,11
17778,-1396,28991,96,11
17785,-1396,29001,96,11
17793,-1396,29001,96,11
17794,-1397,29013,96,11
17802,-1399,29023,95,11
17810,-1400,29033,96,11
17818,-1401,29046,96,11
17825,-1401,29056,96,11
17833,-1401,29056,96,11
17834,-1403,29067,96,11
17842,-1404,29078,96,11
17850,-1406,29090,96,11
17857,-1406,29102,96,11
17865,-1406,29113,96,11
17873,-1406,29113,96,11
17874,-1408,29125,96,11
17882,-1410,29137,97,12
17889,-1410,29149,97,12
17897,-1410,29149,97,12
17898,-1413,29163,97,12
17906,-1414,29173,97,12
17914,-1415,29185,97,12
17922,-1416,29197,96,11
17929,-1416,29208,96,11
17937,-1416,29218,96,11
17945,-1416,29232,96,11
17953,-1416,29244,96,11
17961,-1416,29257,96,11
17969,-1416,29270,96,11
17977,-1416,29270,96,11
17978,-1418,29281,96,11
17986,-1419,29291,96,11
17994,-1421,29303,96,11
18001,-1421,29316,96,11
18009,-1421,29331,96,11
18017,-1421,29331,96,11
18018,-1424,29343,96,11
18025,-1425,29352,97,12
18033,-1425,29352,97,12
18035,-1426,29362,97,12
18041,-1426,29377,97,12
18049,-1426,29393,97,12
18057,-1426,29407,97,12
18065,-1426,29421,97,12
18073,-1426,29421,97,12
18074,-1430,29433,97,12
18082,-1431,29448,98,12
18089,-1431,29462,98,12
18097,-1431,29462,98,12
18098,-1433,29476,98,12
18106,-1434,29491,98,12
18113,-1434,29502,97,12
18121,-1434,29517,97,12
18129,-1434,29517,97,12
18130,-1436,29531,97,12
18138,-1438,29542,97,12
18146,-1440,29556,97,12
18154,-1441,29571,97,12
18162,-1445,29585,97,12
18169,-1445,29598,97,12
18177,-1445,29598,97,12
18178,-1448,29610,97,12
18185,-1448,29623,97,12
18193,-1448,29623,97,12
18194,-1449,29637,97,12
18202,-1450,29651,97,12
18210,-1451,29662,97,12
18218,-1453,29673,96,11
18226,-1454,29685,96,11
18234,-1456,29697,96,11
18242,-1458,29708,97,12
18249,-1458,29721,96,11
18257,-1458,29721,96,11
18258,-1459,29732,96,11
18266,-1460,29743,96,11
18274,-1461,29756,96,11
18282,-1462,29768,96,11
18290,-1464,29779,95,11
18298,-1465,29792,96,11
18306,-1468,29805,95,11
18314,-1469,29818,95,11
18322,-1471,29831,94,11
18330,-1473,29843,94,11
18338,-1474,29856,95,11
18346,-1476,29868,95,11
18354,-1478,29880,95,11
18361,-1478,29892,95,11
18369,-1478,29892,95,11
18370,-1479,29906,95,11
18378,-1480,29917,95,11
18386,-1481,29930,95,11
18394,-1483,29942,94,11
18402,-1485,29956,95,11
18410,-1486,29968,94,11
18418,-1489,29980,94,11
18426,-1490,29992,95,11
18434,-1493,30004,95,11
18442,-1494,30017,95,11
18450,-1495,30031,95,11
18458,-1498,30046,95,11
18466,-1501,30062,95,11
18474,-1503,30077,95,11
18481,-1503,30092,95,11
18489,-1503,30106,95,11
18497,-1503,30121,95,11
18505,-1503,30135,95,11
18513,-1503,30135,95,11
18514,-1504,30150,95,11
18522,-1505,30167,95,11
18529,-1505,30189,95,11
18537,-1505,30189,95,11
18538,-1506,30211,95,11
18545,-1506,30229,95,11
18553,-1506,30246,95,11
18561,-1506,30246,95,11
18562,-1508,30259,95,11
18570,-1509,30273,95,11
18578,-1510,30289,94,11
18585,-1510,30305,94,11
18593,-1510,30319,94,11
18601,-1510,30333,94,11
18609,-1510,30333,94,11
18610,-1513,30347,94,11
18617,-1513,30361,94,11
18625,-1513,30361,94,11
18626,-1514,30375,94,11
18634,-1516,30388,94,11
18642,-1519,30402,94,11
18650,-1520,30416,94,11
18658,-1523,30429,94,11
18666,-1525,30443,94,11
18674,-1526,30456,94,11
18682,-1528,30468,94,11
18690,-1530,30481,94,11
18698,-1531,30493,95,11
18706,-1532,30506,95,11
18714,-1533,30516,95,11
18721,-1533,30527,95,11
18729,-1533,30538,95,11
18737,-1533,30550,95,11
18745,-1533,30562,95,11
18753,-1533,30575,95,11
18761,-1533,30575,95,11
18762,-1534,30588,95,11
18770,-1535,30598,95,11
18777,-1535,30612,95,11
18785,-1535,30612,95,11
18786,-1536,30626,95,11
18794,-1539,30637,94,11
18802,-1541,30651,94,11
18809,-1541,30662,95,11
18817,-1541,30662,95,11
18818,-1544,30674,95,11
18825,-1544,30687,95,11
18833,-1544,30687,95,11
18834,-1546,30702,95,11
18842,-1548,30715,95,11
18850,-1550,30727,95,11
18858,-1551,30737,95,11
18866,-1553,30748,96,11
18874,-1554,30758,96,11
18882,-1555,30771,96,11
18890,-1556,30784,96,11
18897,-1556,30797,96,11
18905,-1556,30797,96,11
18906,-1558,30807,96,11
18914,-1559,30821,96,11
18922,-1561,30835,96,11
18930,-1564,30849,96,11
18938,-1565,30862,96,11
18946,-1569,30873,96,11
18954,-1571,30888,97,12
18962,-1574,30903,97,12
18969,-1574,30915,97,12
18977,-1574,30915,97,12
18978,-1576,30928,97,12
18986,-1578,30941,97,12
18994,-1580,30954,97,12
19002,-1583,30970,97,12
19010,-1584,30983,97,12
19018,-1585,30997,96,11
19026,-1587,31012,96,11
19034,-1589,31024,96,11
19042,-1591,31038,96,11
19050,-1593,31052,96,11
19058,-1595,31066,97,12
19066,-1596,31078,97,12
19074,-1599,31093,97,12
19082,-1600,31108,97,12
19090,-1603,31123,97,12
19098,-1606,31135,97,12
19105,-1606,31145,97,12
19113,-1606,31145,97,12
19114,-1609,31156,97,12
19122,-1610,31167,97,12
19130,-1613,31180,96,11
19138,-1615,31191,97,12
19145,-1615,31202,97,12
19153,-1615,31202,97,12
19154,-1616,31215,97,12
19162,-1619,31227,96,11
19170,-1620,31238,96,11
19177,-1620,31250,96,11
19185,-1620,31250,96,11
19186,-1623,31261,96,11
19194,-1625,31273,97,12
19202,-1627,31287,97,12
19210,-1629,31301,97,12
19218,-1630,31312,97,12
19226,-1633,31326,97,12
19234,-1634,31337,97,12
19242,-1636,31350,96,11
19250,-1639,31362,97,12
19257,-1638,31372,97,12
19265,-1638,31372,96,11
19266,-1639,31383,96,11
19274,-1641,31397,96,11
19282,-1643,31409,97,12
19290,-1645,31421,97,12
19297,-1646,31428,97,12
19305,-1646,31437,97,12
19313,-1646,31447,97,12
19321,-1646,31447,97,12
19322,-1649,31461,97,12
19330,-1653,31475,97,12
19338,-1654,31488,97,12
19346,-1655,31501,97,12
19354,-1658,31513,96,11
19362,-1660,31526,97,12
19369,-1660,31539,97,12
19377,-1660,31539,97,12
19378,-1663,31554,97,12
19386,-1664,31566,97,12
19394,-1666,31579,96,11
19402,-1669,31593,96,11
19409,-1669,31606,96,11
19417,-1669,31606,96,11
19418,-1670,31618,96,11
19426,-1674,31632,96,11
19434,-1675,31647,96,11
19442,-1678,31660,96,11
19450,-1679,31673,97,12
19458,-1681,31688,96,11
19466,-1684,31702,96,11
19474,-1686,31716,96,11
19482,-1688,31729,96,11
19490,-1689,31744,97,12
19498,-1691,31757,96,11
19506,-1694,31772,96,11
19514,-1695,31785,97,12
19522,-1698,31797,96,11
19530,-1699,31811,96,11
19538,-1701,31823,96,11
19546,-1704,31833,97,12
19554,-1708,31846,97,12
19562,-1709,31856,97,12
19570,-1710,31868,97,12
19577,-1710,31881,97,12
19585,-1710,31881,97,12
19586,-1713,31893,97,12
19594,-1715,31904,97,12
19602,-1716,31916,97,12
19610,-1718,31927,97,12
19618,-1720,31939,97,12
19626,-1721,31952,98,12
19634,-1725,31964,98,12
19642,-1726,31976,98,12
19649,-1726,31987,98,12
19657,-1726,32001,98,12
19665,-1726,32001,98,12
19666,-1729,32012,98,12
19674,-1731,32025,98,12
19682,-1733,32038,98,12
19690,-1734,32051,98,12
19698,-1736,32062,98,12
19705,-1736,32076,98,12
19713,-1736,32076,98,12
19714,-1739,32087,98,12
19722,-1740,32101,98,12
19730,-1743,32112,97,12
19738,-1744,32123,97,12
19746,-1745,32137,97,12
19753,-1745,32147,97,12
19761,-1745,32158,97,12
19769,-1745,32158,97,12
19770,-1748,32171,97,12
19778,-1750,32183,97,12
19786,-1751,32196,97,12
19794,-1754,32209,96,11
19802,-1755,32222,97,12
19810,-1758,32237,96,11
19818,-1761,32252,96,11
19826,-1767,32265,97,12
19834,-1772,32281,97,12
19842,-1774,32294,98,12
19850,-1775,32307,98,12
19857,-1775,32321,98,12
19865,-1775,32321,98,12
19866,-1778,32336,98,12
19874,-1780,32350,98,12
19882,-1783,32365,98,12
19890,-1784,32378,97,12
19898,-1785,32391,97,12
19906,-1788,32405,97,12
19914,-1791,32418,97,12
19922,-1794,32432,98,12
19930,-1796,32447,98,12
19938,-1798,32461,98,12
19946,-1801,32476,98,12
19954,-1803,32490,98,12
19962,-1805,32503,99,12
19970,-1808,32516,99,12
19978,-1810,32528,99,12
19986,-1811,32541,99,12
19994,-1814,32552,98,12
20002,-1815,32564,97,12
20010,-1819,32578,97,12
20018,-1820,32590,97,12
20026,-1821,32602,97,12
20034,-1823,32613,96,11
20042,-1826,32624,96,11
20050,-1829,32635,97,12
20058,-1831,32647,97,12
20066,-1833,32659,97,12
20074,-1835,32673,97,12
20082,-1838,32686,97,12
20090,-1840,32698,97,12
20098,-1841,32712,97,12
20105,-1841,32723,97,12
20113,-1841,32723,97,12
20114,-1845,32736,97,12
20122,-1848,32749,98,12
20129,-1848,32762,98,12
20137,-1848,32762,98,12
20138,-1849,32774,98,12
20146,-1851,32787,97,12
20154,-1854,32798,97,12
20161,-1854,32812,98,12
20169,-1854,32826,98,12
20177,-1854,32826,98,12
20178,-1856,32838,98,12
20186,-1858,32852,98,12
20194,-1859,32865,98,12
20202,-1861,32878,98,12
20210,-1863,32891,98,12
20218,-1864,32905,98,12
20226,-1866,32917,98,12
20234,-1868,32931,98,12
20242,-1870,32944,98,12
20250,-1873,32960,98,12
20258,-1874,32974,98,12
20266,-1876,32989,97,12
20274,-1879,33003,97,12
20282,-1881,33020,97,12
20290,-1883,33042,97,12
20298,-1886,33063,96,11
20306,-1891,33083,97,12
20314,-1895,33101,97,12
20322,-1896,33117,97,12
20330,-1899,33133,97,12
20337,-1899,33148,97,12
20345,-1898,33163,97,12
20353,-1898,33163,97,12
20354,-1900,33178,96,11
20362,-1905,33193,96,11
20370,-1911,33208,97,12
20378,-1913,33228,97,12
20386,-1914,33241,97,12
20394,-1916,33253,97,12
20402,-1920,33268,97,12
20410,-1924,33284,97,12
20418,-1925,33298,97,12
20426,-1928,33312,97,12
20434,-1930,33326,97,12
20442,-1931,33337,97,12
20450,-1933,33351,97,12
20458,-1935,33363,97,12
20466,-1939,33375,97,12
20474,-1940,33388,98,12
20482,-1941,33400,97,12
20489,-1941,33412,97,12
20497,-1941,33412,97,12
20498,-1945,33424,97,12
20506,-1948,33436,98,12
20514,-1950,33449,98,12
20522,-1953,33461,98,12
20530,-1954,33473,99,12
20538,-1956,33486,98,12
20546,-1959,33498,98,12
20554,-1960,33511,98,12
20562,-1961,33524,98,12
20570,-1964,33538,97,12
20578,-1965,33551,97,12
20586,-1967,33566,97,12
20594,-1969,33578,97,12
20602,-1971,33592,97,12
20610,-1973,33606,98,12
20618,-1975,33618,98,12
20626,-1978,33633,98,12
20634,-1980,33646,97,12
20642,-1983,33659,98,12
20650,-1985,33673,98,12
20658,-1988,33687,98,12
20666,-1990,33700,98,12
20674,-1993,33714,98,12
20682,-1995,33728,98,12
20690,-1996,33743,98,12
20698,-1999,33757,97,12
20706,-2000,33772,97,12
20714,-2002,33784,97,12
20722,-2004,33798,98,12
20730,-2006,33813,98,12
20738,-2010,33827,98,12
20746,-2013,33841,98,12
20754,-2015,33855,98,12
20762,-2018,33868,98,12
20770,-2020,33883,98,12
20778,-2024,33898,98,12
20786,-2025,33912,98,12
20794,-2028,33927,98,12
20802,-2029,33940,98,12
20810,-2032,33954,97,12
20818,-2036,33969,97,12
20826,-2040,33987,97,12
20834,-2048,34011,97,12
20842,-2051,34027,98,12
20850,-2055,34038,98,12
20858,-2059,34050,99,12
20866,-2063,34061,100,12
20874,-2068,34074,101,12
20882,-2069,34085,101,12
20890,-2070,34098,101,12
20898,-2073,34110,100,12
20906,-2074,34122,100,12
20914,-2076,34134,100,12
20922,-2079,34146,100,12
20930,-2081,34156,100,12
20938,-2083,34168,100,12
20946,-2084,34179,100,12
20954,-2086,34192,100,12
20962,-2091,34202,100,12
20970,-2099,34213,101,12
20978,-2104,34227,102,12
20986,-2105,34241,102,12
20994,-2106,34254,101,12
21002,-2109,34269,101,12
21010,-2110,34281,100,12
21017,-2111,34289,100,12
21025,-2111,34289,99,12
21026,-2113,34300,99,12
21034,-2115,34311,98,12
21042,-2116,34324,99,12
21050,-2118,34337,99,12
21058,-2119,34351,99,12
21066,-2121,34364,99,12
21074,-2123,34377,99,12
21081,-2123,34391,99,12
21089,-2123,34391,99,12
21090,-2124,34406,99,12
21098,-2125,34418,98,12
21106,-2128,34433,98,12
21114,-2129,34447,98,12
21122,-2131,34462,98,12
21130,-2134,34478,97,12
21138,-2136,34492,96,11
21146,-2138,34505,96,11
21154,-2139,34519,96,11
21162,-2141,34536,96,11
21170,-2145,34551,96,11
21178,-2148,34565,96,11
21186,-2150,34581,96,11
21194,-2153,34595,96,11
21202,-2156,34608,96,11
21210,-2159,34622,97,12
21218,-2161,34638,97,12
21226,-2164,34652,97,12
21234,-2166,34666,98,12
21242,-2171,34681,98,12
21250,-2175,34695,98,12
21258,-2179,34709,98,12
21266,-2183,34721,99,12
21274,-2188,34736,100,12
21282,-2190,34748,100,12
21290,-2191,34760,101,12
21298,-2194,34771,100,12
21306,-2196,34783,100,12
21314,-2199,34796,100,12
21322,-2201,34806,101,12
21330,-2203,34818,101,12
21338,-2204,34831,101,12
21346,-2206,34843,100,12
21354,-2208,34856,100,12
21362,-2211,34867,100,12
21370,-2212,34881,100,12
21377,-2215,34890,100,12
21385,-2215,34890,100,12
21386,-2218,34903,101,12
21394,-2221,34916,101,12
21402,-2224,34928,100,12
21410,-2225,34941,100,12
21418,-2228,34956,99,12
21426,-2229,34968,99,12
21434,-2231,34978,98,12
21442,-2233,34992,98,12
21450,-2235,35004,98,12
21458,-2238,35017,98,12
21466,-2239,35029,98,12
21474,-2240,35042,98,12
21482,-2243,35055,97,12
21490,-2244,35066,97,12
21498,-2246,35078,97,12
21506,-2248,35092,97,12
21514,-2249,35105,97,12
21522,-2251,35118,97,12
21530,-2253,35131,97,12
21538,-2254,35142,96,11
21546,-2256,35156,96,11
21554,-2259,35171,96,11
21562,-2260,35188,96,11
21570,-2264,35201,95,11
21578,-2265,35214,96,11
21586,-2268,35232,96,11
21594,-2270,35247,96,11
21602,-2273,35259,96,11
21610,-2275,35273,96,11
21618,-2278,35288,96,11
21626,-2280,35303,96,11
21634,-2283,35317,97,12
21642,-2285,35332,97,12
21650,-2289,35346,97,12
21658,-2291,35361,97,12
21666,-2295,35376,98,12
21674,-2296,35388,98,12
21682,-2301,35403,97,12
21690,-2308,35424,98,12
21698,-2315,35449,99,12
21706,-2321,35477,99,12
21714,-2328,35507,99,12
21722,-2334,35541,99,12
21730,-2343,35569,100,12
21738,-2350,35593,100,12
21746,-2354,35616,100,12
21754,-2356,35632,100,12
21762,-2359,35642,100,12
21769,-2359,35653,100,12
21777,-2359,35653,100,12
21778,-2363,35665,100,12
21786,-2365,35676,101,12
21794,-2368,35690,101,12
21802,-2370,35703,101,12
21810,-2371,35713,101,12
21817,-2374,35726,101,12
21825,-2374,35726,101,12
21826,-2375,35737,101,12
21834,-2376,35747,101,12
21842,-2379,35760,101,12
21850,-2380,35772,100,12
21858,-2383,35785,100,12
21866,-2384,35798,100,12
21874,-2385,35811,99,12
21882,-2389,35823,98,12
21890,-2391,35835,99,12
21898,-2394,35847,98,12
21905,-2394,35860,98,12
21913,-2394,35860,98,12
21914,-2396,35872,98,12
21922,-2398,35886,98,12
21930,-2400,35897,98,12
21938,-2401,35908,98,12
21945,-2403,35922,98,12
21953,-2403,35922,98,12
21954,-2404,35936,98,12
21962,-2406,35951,97,12
21969,-2406,35964,97,12
21977,-2406,35977,97,12
21985,-2406,35991,97,12
21993,-2406,35991,97,12
21994,-2409,36006,97,12
22002,-2411,36021,97,12
22010,-2413,36038,97,12
22018,-2415,36054,98,12
22026,-2418,36068,98,12
22034,-2419,36082,99,12
22041,-2421,36096,98,12
22049,-2421,36096,98,12
22050,-2424,36112,98,12
22058,-2425,36126,98,12
22066,-2428,36140,97,12
22074,-2431,36158,97,12
22082,-2435,36178,97,12
22090,-2440,36201,97,12
22098,-2444,36222,98,12
22106,-2448,36243,98,12
22114,-2451,36263,98,12
22121,-2454,36278,98,12
22129,-2454,36278,98,12
22129,-2455,36289,98,12
22137,-2455,36289,98,12
22138,-2458,36304,98,12
22146,-2463,36319,98,12
22154,-2466,36336,99,12
22162,-2470,36348,99,12
22170,-2474,36362,99,12
22178,-2478,36377,99,12
22186,-2480,36393,99,12
22194,-2484,36406,100,12
22202,-2485,36420,100,12
22210,-2486,36432,99,12
22217,-2489,36444,99,12
22225,-2489,36444,100,12
22226,-2490,36458,100,12
22234,-2494,36471,99,12
22242,-2495,36482,100,12
22250,-2497,36494,99,12
22258,-2499,36505,99,12
22266,-2500,36517,99,12
22274,-2503,36529,99,12
22282,-2506,36541,99,12
22290,-2508,36554,99,12
22298,-2510,36566,99,12
22305,-2510,36577,99,12
22313,-2510,36577,99,12
22313,-2511,36590,99,12
22321,-2511,36590,99,12
22321,-2514,36601,99,12
22329,-2514,36601,98,12
22330,-2515,36614,98,12
22338,-2518,36625,98,12
22346,-2519,36637,98,12
22354,-2520,36651,97,12
22362,-2521,36663,97,12
22370,-2523,36677,96,11
22378,-2525,36690,97,12
22386,-2526,36703,97,12
22394,-2528,36718,97,12
22402,-2529,36731,97,12
22410,-2531,36743,96,11
22418,-2534,36755,96,11
22425,-2534,36769,97,12
22433,-2535,36783,97,12
22441,-2535,36783,96,11
22442,-2536,36798,96,11
22450,-2539,36811,96,11
22457,-2539,36827,96,11
22465,-2539,36827,96,11
22466,-2541,36846,96,11
22474,-2543,36859,96,11
22482,-2545,36871,96,11
22490,-2548,36887,96,11
22498,-2551,36901,95,11
22506,-2553,36914,96,11
22514,-2554,36928,96,11
22522,-2555,36943,96,11
22530,-2558,36958,95,11
22538,-2559,36969,96,11
22546,-2563,36982,96,11
22554,-2566,36996,96,11
22562,-2568,37009,97,12
22570,-2570,37022,97,12
22578,-2575,37036,97,12
22586,-2580,37051,98,12
22594,-2586,37069,98,12
22602,-2590,37088,99,12
22610,-2591,37103,100,12
22618,-2595,37116,100,12
22626,-2598,37126,100,12
22634,-2600,37138,100,12
22642,-2604,37150,100,12
22649,-2605,37161,100,12
22657,-2605,37161,100,12
22658,-2606,37173,100,12
22666,-2609,37186,99,12
22674,-2610,37196,99,12
22682,-2613,37206,100,12
22690,-2616,37217,100,12
22698,-2618,37227,100,12
22706,-2619,37238,100,12
22714,-2621,37250,100,12
22722,-2623,37262,100,12
22730,-2625,37273,100,12
22738,-2626,37286,99,12
22746,-2628,37297,98,12
22753,-2630,37306,98,12
22761,-2630,37306,98,12
22762,-2631,37317,98,12
22770,-2633,37329,97,12
22778,-2635,37342,97,12
22786,-2636,37353,97,12
22794,-2639,37365,97,12
22802,-2640,37375,96,11
22810,-2641,37385,97,12
22817,-2641,37397,97,12
22825,-2641,37397,97,12
22826,-2643,37409,97,12
22834,-2645,37421,97,12
22841,-2645,37433,97,12
22849,-2645,37446,97,12
22857,-2646,37457,97,12
22865,-2646,37457,96,11
22866,-2648,37468,96,11
22874,-2650,37482,97,12
22881,-2650,37496,97,12
22888,-2650,37508,97,12
22896,-2650,37508,97,12
22897,-2650,37523,97,12
22905,-2650,37523,97,12
22906,-2653,37536,97,12
22913,-2655,37550,97,12
22921,-2656,37562,97,12
22929,-2656,37562,97,12
22930,-2659,37576,97,12
22938,-2660,37589,97,12
22946,-2661,37603,96,11
22954,-2664,37617,96,11
22961,-2664,37630,96,11
22969,-2666,37643,96,11
22977,-2666,37643,96,11
22978,-2669,37656,96,11
22986,-2673,37669,96,11
22994,-2675,37683,97,12
23002,-2676,37696,97,12
23010,-2679,37711,96,11
23018,-2681,37725,96,11
23026,-2685,37737,96,11
23034,-2690,37751,97,12
23042,-2691,37763,97,12
23050,-2695,37773,97,12
23058,-2698,37787,98,12
23066,-2701,37798,98,12
23074,-2704,37810,98,12
23082,-2706,37822,98,12
23090,-2708,37832,98,12
23098,-2709,37845,98,12
23105,-2710,37857,98,12
23113,-2710,37857,98,12
23114,-2711,37868,97,12
23122,-2713,37880,97,12
23129,-2714,37890,98,12
23137,-2715,37901,98,12
23145,-2716,37912,98,12
23153,-2718,37923,97,12
23161,-2718,37923,97,12
23162,-2720,37933,97,12
23169,-2723,37945,97,12
23177,-2723,37945,97,12
23178,-2724,37956,98,12
23184,-2724,37967,98,12
23192,-2724,37967,98,12
23193,-2725,37979,98,12
23201,-2725,37979,97,12
23202,-2726,37991,96,11
23209,-2729,38002,96,11
23217,-2730,38013,97,12
23225,-2730,38013,96,11
23226,-2731,38025,96,11
23233,-2734,38037,95,11
23241,-2735,38048,95,11
23249,-2735,38048,95,11
23250,-2736,38061,95,11
23258,-2738,38073,94,11
23265,-2738,38084,94,11
23273,-2738,38084,94,11
23274,-2740,38096,94,11
23281,-2741,38107,94,11
23289,-2741,38118,94,11
23297,-2741,38118,94,11
23298,-2744,38129,94,11
23306,-2745,38142,95,11
23314,-2746,38155,95,11
23321,-2748,38167,95,11
23329,-2748,38181,95,11
23337,-2749,38194,95,11
23345,-2751,38207,94,11
23353,-2753,38220,94,11
23361,-2755,38233,94,11
23369,-2756,38247,95,11
23377,-2759,38261,94,11
23385,-2761,38275,95,11
23393,-2761,38275,95,11
23394,-2763,38288,95,11
23401,-2764,38303,95,11
23409,-2764,38303,95,11
23410,-2766,38317,95,11
23417,-2769,38329,95,11
23425,-2770,38343,96,11
